apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
False,70.0,-0.15000000000000105,724840.9577377684,rowcol,0.48898415467181977,0.04947012992026377,0.09222828055617498,0.2242636061041896,0.18381932480887408,0.28191659797009333,0.06242928511828883,0.16047346829937859,0.3164918866603646
False,-50.0,-0.15000000000000105,724840.9577377684,rowcol,0.48898415467181977,0.04947012992026377,0.09222828055617499,0.22426360610418963,0.18381932480887408,0.28191659797009333,0.06242928511828883,0.1604734682993786,0.31649188666036465
False,10.0,0.14999999999999894,724840.9577377684,rowcol,0.48898415467135875,0.04947012992023459,0.09222828055626785,0.2242636061048637,0.1838193248080588,0.28191659797170276,0.062429285118888594,0.16047346829873507,0.31649188666113154
False,-40.0,-0.30000000000000104,724840.9577377684,rowcol,0.5065137315442408,0.05130511739103398,0.08225901792069755,0.23516592164748173,0.15515686074475202,0.2965490466163497,0.06009850457173884,0.1668967376125983,0.3174249395681793
False,80.0,-0.30000000000000104,724840.9577377684,rowcol,0.5065137315442408,0.05130511739103398,0.08225901792069755,0.23516592164748173,0.15515686074475202,0.2965490466163497,0.06009850457173884,0.16689673761259832,0.3174249395681793
False,20.0,0.29999999999999893,724840.9577377684,rowcol,0.506513731545183,0.051305117391074156,0.08225901792403367,0.23516592164764857,0.15515686075041754,0.2965490466152424,0.06009850457447132,0.16689673761468587,0.3174249395716823
False,-30.0,-0.30000000000000104,724840.9577377684,rowcol,0.5103063829135217,0.052043232088686796,0.07205876933100615,0.24554801624248768,0.12711864216562635,0.31745485721386163,0.05651083165726095,0.1620105333025398,0.3176067855734938
False,90.0,-0.30000000000000104,724840.9577377684,rowcol,0.5103063829135217,0.052043232088686796,0.07205876933100615,0.24554801624248768,0.12711864216562635,0.3174548572138616,0.05651083165726095,0.1620105333025398,0.3176067855734938
False,-90.0,0.29999999999999893,724840.9577377684,rowcol,0.510306382915464,0.05204323208881437,0.07205876933526502,0.24554801624105488,0.12711864217157592,0.317454857208809,0.056510831661241996,0.16201053330686815,0.3176067855763199
False,30.0,0.29999999999999893,724840.9577377684,rowcol,0.510306382915464,0.05204323208881437,0.07205876933526502,0.2455480162410549,0.12711864217157592,0.317454857208809,0.05651083166124199,0.16201053330686818,0.31760678557631994
False,-10.0,-0.15000000000000105,724840.9577377684,rowcol,0.4889841547718635,0.04947012893138716,0.09232592296682139,0.2256563690584132,0.18410858630515464,0.28226092322625285,0.062444545303664695,0.16352976985185272,0.3179822920252346
False,-70.0,0.14999999999999894,724840.9577377684,rowcol,0.48898415477140256,0.04947012893135797,0.09232592296693211,0.22565636905932368,0.18410858630438107,0.28226092322791196,0.062444545304273937,0.16352976985175743,0.3179822920262558
False,50.0,0.14999999999999894,724840.9577377684,rowcol,0.48898415477140256,0.04947012893135797,0.09232592296693211,0.22565636905932368,0.18410858630438107,0.28226092322791196,0.062444545304273937,0.16352976985175743,0.3179822920262558
True,-10.0,0.29999999999999893,724840.9577377684,rowcol,0.47313977821041386,0.04856917511840001,0.09268910942455677,0.22560718026072085,0.13435616592286231,0.28181066106014263,0.08286651190176691,0.16405704974164287,0.3182962896852776
