angle_deg,x_mm,y_mm,Bx_T,By_T,Br_T,Bt_T
14.205266666666668,38.19525820098512,9.668621978342038,0.6077671773868554,0.1523893138372647,0.6265791607971144,-0.0014142614190906788
14.405199999999999,38.161287118399784,9.80184500321519,0.6073559620401133,0.1549463732072313,0.6268082635652868,-0.0010217250197958605
14.605133333333335,38.12685136251073,9.934948675308492,0.6068608446120217,0.1573306901285913,0.6269229835464135,-0.000776840278699592
14.80506666666667,38.091951352627085,10.067931373876743,0.6062993657194321,0.1595586200425143,0.6269429233708572,-0.0006670358765603068
15.005000000000003,38.056587513711015,10.200791479647776,0.6057458816054788,0.1617886233970647,0.6269795219655244,-0.0005574751999916916
15.204933333333337,38.02076027637253,10.333527374842195,0.6051999257452381,0.1640205506506586,0.6270322879752138,-0.00044832394044597157
15.404866666666669,37.984470076864206,10.46613744319305,0.6046615047865881,0.1662543746260975,0.6271012175270732,-0.00033974866932973136
15.604800000000004,37.94771735707595,10.598620069965538,0.6040926088304572,0.1684338924775189,0.6271345789510528,-0.0002757944918608257
15.804733333333333,37.91050256452956,10.730973641976648,0.60349352417766,0.170567757019288,0.6271345406284066,-0.00024780992762166165
16.00466666666667,37.87282615237328,10.863196547614825,0.6029017376942738,0.1727037176573586,0.6271499271084937,-0.00021985281131250978
16.204600000000003,37.8346885793763,10.99528717685957,0.602317256586226,0.1748417483830728,0.6271807376370624,-0.0001920839339222824
16.404533333333333,37.79609030992317,11.127243921301057,0.6017404058026664,0.1769819143301974,0.6272273007933581,-0.00016466638126205746
16.60446666666667,37.75703181400815,11.259065174159723,0.601121879362434,0.1791008585069461,0.6272356893873466,-0.0001460305784793392
16.804400000000005,37.717513567229446,11.39074933030582,0.6004667593813088,0.1811992597138641,0.6272108753774727,-0.00013656854477026026
17.004333333333335,37.67753605078347,11.52229478627897,0.5998190879199509,0.1832999570526807,0.6272015596072404,-0.0001269444033303868
17.20426666666667,37.63709975145896,11.653699940307686,0.5991786357411027,0.1854028531811414,0.6272074949589067,-0.00011731858340124912
17.4042,37.596205161631055,11.784963192328876,0.598545410643268,0.1875079224931989,0.6272286807601375,-0.00010785050463868462
17.604133333333337,37.55485277925527,11.91608294400733,0.5978880406797455,0.1896006723957043,0.6272308295612185,-0.00010299861171048086
17.80406666666667,37.5130431078615,12.047057598755176,0.5972078765332716,0.1916854379482595,0.6272165058008208,-9.882208437114737e-05
18.004,37.47077665654781,12.177885561751317,0.5965348707721524,0.1937725542525207,0.6272173832802381,-9.455043889303183e-05
18.20393333333334,37.42805393997431,12.308565239960872,0.595869031591279,0.195861995894584,0.6272334621841646,-9.034270761537622e-05
18.403866666666666,37.38487547835683,12.439095042154543,0.5952106269254724,0.1979538223900492,0.6272650147632257,-8.635933780679061e-05
18.6038,37.34124179746061,12.569473378928025,0.5945140779355577,0.2000330546453424,0.6272640632349312,-8.239124397338426e-05
18.803733333333337,37.29715342859391,12.699698662721325,0.5937832907537265,0.2020994523678844,0.6272342295317324,-7.955788658822738e-05
19.003666666666668,37.2526109086015,12.829769307838111,0.5930598393186624,0.2041684035252664,0.6272198212394574,-7.65184732204327e-05
19.2036,37.20761477985816,12.959683730465034,0.5923435087900448,0.2062398064310722,0.6272206029540239,-7.343309017934785e-05
19.403533333333336,37.1621655902621,13.089440348690976,0.5916343078903277,0.2083136358627376,0.6272365743437742,-7.04606783984707e-05
19.60346666666667,37.11626389322821,13.21903758252635,0.5909017001345539,0.2103768498421532,0.6272345919215288,-6.977426116699936e-05
19.803400000000003,37.06991024768137,13.348473853922316,0.5901466032403525,0.2124334741387366,0.6272168601607285,-6.768232002044017e-05
20.003333333333334,37.02310521804966,13.477747586790006,0.589398571428535,0.2144926995481267,0.6272143093676561,-6.54667475789017e-05
20.203266666666668,36.97584937425746,13.606857207019713,0.5886576138075676,0.21655450099604,0.6272269399428672,-6.328641516414879e-05
20.403200000000005,36.928143291718506,13.735801142500055,0.5879239902032288,0.2186189452707834,0.6272550180986376,-6.130149981842248e-05
20.603133333333336,36.879987551328895,13.86457782313712,0.5871532839640612,0.2206701068677546,0.6272513622645793,-5.8923994848969485e-05
20.80306666666667,36.83138273946003,13.993185680873593,0.5863487874533353,0.2227076255353845,0.6272189280755125,-5.730105328718982e-05
21.003000000000004,36.78232944795144,14.121623149707828,0.5855515291796709,0.2247479538347896,0.6272019076842954,-5.5450484930164023e-05
21.202933333333334,36.73282827410361,14.249888665712943,0.5847612982746142,0.2267909827401515,0.6272000661243164,-5.353231781293766e-05
21.402866666666668,36.68287982067068,14.377980667055848,0.5839781043604452,0.2288366873743946,0.6272134032268892,-5.1705405154783834e-05
21.602800000000002,36.63248469585312,14.505897594016256,0.5831726324374841,0.2308716523097055,0.6272097228064069,-5.1782127650196186e-05
21.802733333333336,36.58164351329033,14.6336378890057,0.5823452666055985,0.2328997314451963,0.627190793884104,-5.012202572554636e-05
22.00266666666667,36.530356892053156,14.761199996586463,0.5815248698076019,0.2349306581196594,0.627187042271838,-4.832792443737466e-05
22.202600000000004,36.47862545663635,14.888582363490558,0.5807114520331067,0.2369644076033887,0.6271984684495926,-4.655866749689319e-05
22.402533333333338,36.42644983695098,15.015783438638607,0.5799052647558408,0.2390010533817819,0.6272253323857806,-4.4974327669283776e-05
22.60246666666667,36.37383066831676,15.142801673158749,0.5790630655458032,0.2410233682200944,0.6272210902536309,-4.299429102411212e-05
22.802400000000002,36.32076859145426,15.269635520405497,0.5781875672382691,0.2430308655106866,0.6271880601186282,-4.1766176746838024e-05
23.002333333333336,36.26726425247722,15.396283435978562,0.5773192049423483,0.2450414243378752,0.627170441277564,-4.0305153834213625e-05
23.20226666666667,36.21331830288456,15.522743877741659,0.5764577701010432,0.2470549276911692,0.6271679970336074,-3.877123949586059e-05
23.402200000000004,36.158931399552515,15.649015305841303,0.5756032732036649,0.2490713510530176,0.627180727258996,-3.732325219746313e-05
23.602133333333335,36.10410420472662,15.775096182725527,0.5747272224799467,0.2510764272101994,0.6271768101057126,-3.775944427295008e-05
23.802066666666672,36.04883738601365,15.900984973162645,0.5738294784277084,0.2530738441555389,0.6271575875167315,-3.644819848641623e-05
24.002000000000002,35.99313161637349,16.026680144259906,0.5729385983885866,0.2550743500154996,0.6271535380864052,-3.500016765650704e-05
24.201933333333336,35.93698757411094,16.152180165482182,0.5720545932104479,0.2570779204308009,0.6271646623168209,-3.3574160578753176e-05
24.40186666666667,35.88040594286743,16.277483508670606,0.571177708302095,0.2590846361356068,0.6271912165340903,-3.233018532869392e-05
24.6018,35.82338741161275,16.402588648061165,0.5702656046158686,0.2610759807762402,0.6271869949297877,-3.061242228344363e-05
24.80173333333334,35.765932674636616,16.527494060303294,0.5693204476874512,0.2630512998172583,0.6271536953697502,-2.957457674745978e-05
25.001666666666672,35.708042431540235,16.652198224478408,0.5683823176210583,0.2650299292001092,0.6271358079037976,-2.8301086515358786e-05
25.201600000000003,35.64971738722778,16.776699622118443,0.5674510062825633,0.267011742929388,0.6271330916694429,-2.695198394950249e-05
25.401533333333337,35.59095825189781,16.90099673722433,0.5665265250121228,0.2689967168734089,0.6271455465609325,-2.568605689975967e-05
25.60146666666667,35.531765741034604,17.025088056284453,0.5655800129917079,0.2709692088407654,0.6271403850377776,-2.6270875501860358e-05
25.801400000000005,35.47214057539949,17.148972068293094,0.5646106744492464,0.2729327332968957,0.6271184018849275,-2.4984833876889878e-05
26.00133333333334,35.41208348102204,17.27264726476882,0.5636480719127681,0.2748995841766787,0.6271115768326766,-2.353563079957044e-05
26.20126666666667,35.351595189191215,17.396112139772853,0.5626922171034595,0.2768697375306294,0.6271199105924442,-2.2081918496535957e-05
26.401200000000006,35.29067643644649,17.519365189927406,0.5617433778830967,0.2788432955860668,0.6271436882061938,-2.0783227336812482e-05
26.60113333333334,35.22932796456889,17.642404914433982,0.5607671193699717,0.2808037455840934,0.6271447243937961,-1.9120197065625177e-05
26.801066666666667,35.16755052057191,17.765229815091676,0.559764535346272,0.2827499651143483,0.6271234945908638,-1.832309430815915e-05
27.001000000000005,35.105344856692476,17.887838396315384,0.5587688317629423,0.2846997320800198,0.627117648049009,-1.7367720720806723e-05
27.200933333333335,35.042711730381754,18.010229165154037,0.5577800207442384,0.2866530227396527,0.6271271854398973,-1.64150974590882e-05
27.40086666666667,34.97965190429592,18.13240063130877,0.5567981143304844,0.2886098133088833,0.6271521061241778,-1.5626245914723835e-05
27.600800000000007,34.916166146286905,18.25435130715107,0.5557826748360034,0.2905524453855112,0.627148391548746,-1.204922827546806e-05
27.800733333333337,34.85225522939302,18.37607970774089,0.5547369594903715,0.2924755855184625,0.6271164662282066,-1.1594659118707717e-05
28.00066666666667,34.787919931829556,18.49758435084473,0.553698077121103,0.2944023909816821,0.6270999348622068,-1.0915767466979087e-05
28.2006,34.72316103697928,18.61886375695369,0.5526660403781987,0.296332838313294,0.6270987985530074,-1.0173695408621786e-05
28.400533333333335,34.65797933338294,18.739916449301493,0.5516408618283243,0.2982669040070886,0.6271130570908703,-9.529588164358671e-06
28.600466666666673,34.59237561472964,18.860740953882438,0.5505955186346164,0.3001909821517204,0.6271124706459561,-8.127832211601849e-06
28.8004,34.52635067984716,18.981335799469367,0.5495310118812032,0.3021039323331261,0.6270973759293634,-7.26800114159154e-06
29.000333333333334,34.45990533269226,19.101699517631598,0.5484732700452408,0.3040206594487383,0.627097671249065,-6.3059408834664765e-06
29.20026666666667,34.39304038234088,19.221830642752774,0.5474223060063746,0.3059411401594012,0.6271133568392413,-5.40274106652916e-06
29.400200000000005,34.32575664297827,19.34172771204872,0.5463781325617403,0.3078653510802644,0.6271444316225374,-4.719488340576561e-06
29.60013333333334,34.25805493388909,19.461389265585257,0.5452972051479872,0.3097725067584782,0.6271427651537772,-9.548548274840307e-07
29.80006666666667,34.18993607944747,19.580813846295978,0.5441825797807512,0.3116570606755056,0.6271082869853694,-7.131675083815736e-08
30.000000000000004,34.12140090910688,19.7,0.5430746725613016,0.3135455149392898,0.6270892200596478,1.0448994474665518e-06
30.199933333333334,34.052450257390134,19.818946275419652,0.5419741218132748,0.3154382023306963,0.6270862844935601,2.2256665371256368e-06
30.399866666666675,33.98308496387915,19.937651224198163,0.5408801052837848,0.3173346239876906,0.6270985184659748,3.314611640825582e-06
30.599800000000002,33.913305873204784,20.056113400917273,0.5397682035475436,0.319218482133602,0.6270966057075714,2.58183802209766e-06
30.79973333333334,33.843113835036505,20.17433136311488,0.5386362868162066,0.3210926374476955,0.6270801633636693,3.749906257011215e-06
30.999666666666673,33.77250970407205,20.292303671302548,0.5375107876789397,0.3229706822841604,0.6270788694103645,5.034806865644725e-06
31.199600000000007,33.701494340027054,20.41002888898309,0.5363917198404488,0.3248525937748631,0.6270927242092971,6.2779871008999955e-06
31.399533333333338,33.63006860762455,20.527505582667988,0.5352793477719411,0.3267385005906544,0.6271220199178206,7.319592403076669e-06
31.599466666666665,33.55823337658444,20.64473232189495,0.5341411751101759,0.3286094311391636,0.6271291359063083,8.893341693072543e-06
31.799400000000006,33.48598952161291,20.761707679245227,0.5329773365161636,0.3304637120429737,0.6271133120272058,9.764932310196706e-06
31.999333333333336,33.4133379223918,20.878430230361054,0.53182004085473,0.3323221150270881,0.6271128637456442,1.0748994690501501e-05
32.199266666666674,33.34027946356784,20.99489855396297,0.5306693022177607,0.3341846174625481,0.6271277913857309,1.1684590423000074e-05
32.39920000000001,33.26681503474195,21.111111231867135,0.5295251346173022,0.3360511966704793,0.627158093961248,1.2410783381711088e-05
32.59913333333334,33.192945530458346,21.2270668490026,0.5283470240503975,0.3378998612528074,0.6271577901920471,1.609366305838078e-05
32.79906666666667,33.11867185019367,21.342763993428523,0.5271371623449511,0.3397247102820659,0.6271255587317441,1.6932770049493673e-05
32.999,33.04399489834606,21.458201256351376,0.5259338016823009,0.3415538005925922,0.6271087323006408,1.7986809023318173e-05
33.198933333333336,32.96891558422407,21.5733772321421,0.5247375614375074,0.3433874973212547,0.6271080300359743,1.9087591287492156e-05
33.39886666666667,32.8934348220357,21.6882905183532,0.5235476537029514,0.3452252640436643,0.6271224985827902,2.007888397337343e-05
33.59880000000001,32.81755353087716,21.802939715735853,0.5223416977733676,0.3470505660450981,0.6271243451238586,1.9441155796440235e-05
33.79873333333334,32.74127263472177,21.917323428256918,0.5211171459594327,0.3488658703162206,0.6271128087128636,2.080053222874856e-05
33.99866666666667,32.66459306240862,22.031440263115954,0.5198988170641213,0.3506853954621667,0.627116437418758,2.2233621540024284e-05
34.1986,32.587515747631336,22.145288830762173,0.5186867259224974,0.3525091193273781,0.6271352312707899,2.3581701231067953e-05
34.39853333333334,32.510041628926665,22.258867744911353,0.517481100568153,0.3543371637949359,0.627169446387612,2.4684457144263927e-05
