name,value
Br_relative_l2,0.10000905176587982
Bt_relative_l2,0.41672551981956096
Br_best_scalar,1.0045895464035752
Bt_best_scalar,0.9545743090445434
model_Br_rms,0.5058019807270443
model_Bt_rms,0.04675746361043614
femm_Br_rms,0.5106783515674461
femm_Bt_rms,0.049044356411385194
input_model_csv,results/tmp_s2_alpha_53p5/structure2_br_bt.csv
slotless_femm_csv,results/paper5_slotless_equivalent_1over6/br_bt_arc.csv
slotted_femm_csv,results/paper_vshape_equivalent_1over6/br_bt_arc.csv
lambda_harmonics,6
slots,36
