angle_deg,lambda_a_raw,lambda_b_raw,lambda_a,lambda_b
0.01,1.1670002492467597,0.011088539566086242,1.0710229887720693,0.0027814826466691276
0.20993333333333336,1.151957397917814,0.029674872280549713,1.066577759142677,0.0034422660881663807
0.40986666666666677,1.1737336694925624,0.019216698646059925,1.0609354533361868,0.004080902534826804
0.6098000000000001,1.1459100456868858,-0.016366206810406275,1.0588681600289112,0.004578165177427693
0.8097333333333334,1.1325388671884142,0.06045223168088608,1.0607017056896684,0.007330590486145406
1.0096666666666667,1.1670723629061306,0.05173535344939133,1.0651898179313382,0.012782593535682136
1.2096000000000002,1.2181204232632732,0.07009772709448338,1.0700954356670433,0.018123493030699763
1.4095333333333337,1.2238304285950499,0.12081994965443446,1.0701114708905524,0.020892790913383343
1.609466666666667,1.1719742680934002,0.09388502270804525,1.0616783113384385,0.02130335203312237
1.8094000000000001,1.1312740199435847,0.051972933477010645,1.0511090179021976,0.02090905708813475
2.0093333333333336,1.0532672120657764,0.10406723648952265,1.0504676804135942,0.021404718895695205
2.209266666666667,1.1769574589001888,0.05618742268178125,1.0623812627748863,0.024951713924497684
2.4092000000000007,1.2927597060529312,0.04437117348931731,1.0752826985856205,0.0334233151981673
2.609133333333334,1.2685253520594533,0.09686635756013728,1.0773161305884922,0.046785142275619626
2.8090666666666677,1.2266411895671545,0.1409490846952732,1.0688719035113083,0.06382665196372954
3.009000000000001,1.2201087062365987,0.16693473213467314,1.0563869796565954,0.08447325295880476
3.2089333333333343,1.2007540020017704,0.2056026880294849,1.039210561965335,0.10922224889389746
3.4088666666666674,1.142748407123531,0.263944795008745,1.010104588809111,0.13560770352345425
3.6088000000000005,1.0955210723844453,0.307152234941353,0.9670131069337297,0.15695824142128717
3.8087333333333344,1.0238081691483316,0.3326977226124981,0.9177785257012755,0.16588408585772502
4.0086666666666675,0.9656455400421109,0.3503715493780339,0.8725570399837649,0.15875996615710497
4.2086000000000015,0.9442429422361609,0.3109044204508978,0.8358206657338144,0.1371933326415717
4.4085333333333345,0.9028940861795332,0.257283057781096,0.8066148572529256,0.10634574658989668
4.608466666666667,0.8497282179994985,0.20844962222183863,0.7834037676850298,0.0716544486640106
4.808400000000001,0.822936665984122,0.17983762651120902,0.767144214423731,0.035745129832530975
5.008333333333334,0.8059561322218107,0.14024205573166895,0.7607293378288751,-0.0017449400666866626
5.208266666666668,0.8165144690976645,0.0910408426550071,0.765908745268374,-0.04075039356454507
5.408200000000001,0.8158193540488852,0.03133938559204757,0.7810320857961757,-0.07814891629292435
5.608133333333335,0.826459609157296,-0.013888143235066715,0.8034495407402065,-0.10989460662375196
5.808066666666668,0.8397857799477386,-0.031304217383766986,0.834029251436561,-0.1343601739059822
6.008000000000001,0.8815220018786782,-0.05449521341535594,0.8756052314274805,-0.151028971243958
6.207933333333335,0.9267515736974548,-0.07788103513661604,0.9252941721768361,-0.15705679983566478
6.407866666666668,0.9668288113585306,-0.07941454656350899,0.9726910561789621,-0.14903199759506616
6.607800000000002,0.9944899337825082,-0.07672234342506687,1.0092679994804994,-0.12848468508172414
6.807733333333334,1.012306874135428,-0.06229532636660574,1.0358400101805623,-0.10197367709697654
7.007666666666668,1.023998410509859,-0.04795999069783424,1.0564479410242484,-0.07489090595710293
7.207599999999999,1.0334713585890667,-0.02966743673957503,1.069208474254336,-0.04895356066028131
7.407533333333334,1.0459953621887355,-0.018931179787120857,1.0701438728168964,-0.0266854538661325
7.607466666666668,1.0546890893076897,-0.006826532983781539,1.0633215038692274,-0.01291441579187965
7.807400000000001,1.0450799635420271,-0.007228353934538686,1.0585739183727014,-0.008261946383934612
8.007333333333333,1.0407782843435032,-0.008163874661011617,1.0592052857726992,-0.005778583032054678
8.207266666666667,1.042551614083894,-0.010342940541121226,1.0602195736793323,0.0005436843917538435
8.407200000000001,1.0449276448353482,-0.01145501167595382,1.0597826944542,0.006860997053394365
8.607133333333334,1.0451009778956253,-0.0071312174827468785,1.063293232426515,0.005209014334411527
8.807066666666667,1.0449593957006493,0.0017148609254619986,1.072430022348945,-0.0034441240034409006
9.007000000000001,1.0446037254747305,0.009820782102750038,1.0789066689565439,-0.00889529241940486
9.206933333333332,1.0403180587541687,0.00936123783717639,1.075676873759059,-0.005165617468039007
9.406866666666668,1.0351228233039786,-0.0027090161708836465,1.0680052536515254,0.0023233255066076428
9.606800000000002,1.0361870067708279,-0.012293859897341644,1.0658469805764486,0.005530543585980255
9.806733333333336,1.0417325863859734,-0.017500662610673894,1.0695527073555342,0.004072836947285799
10.006666666666666,1.0474365164986081,-0.006980822645665692,1.071051716594722,0.002783676858806193
10.206600000000002,1.0525780711811048,5.8096300257103286e-05,1.0666801049701156,0.0034258297887653994
10.406533333333336,1.0522563562596114,0.004720600970143353,1.061006947545704,0.004076465651136455
10.606466666666668,1.0490792220978142,0.004702437188882348,1.0588672414481373,0.004557916623016292
10.8064,1.051639983985128,0.003735388797660319,1.0606460574394052,0.007258156720353597
11.006333333333334,1.0562491169379835,-0.00280374800226394,1.0651013110110943,0.012682815931760797
11.20626666666667,1.052739586095305,-0.0019608999900195003,1.070036022301866,0.01805235829155071
11.4062,1.0427087448042989,0.004291963174023965,1.0701814069847566,0.020869642653076836
11.606133333333334,1.0404079478862749,0.008839108832712828,1.0618691774316442,0.021307637959994383
11.806066666666668,1.046299468361258,0.011090225415894224,1.0512327617366208,0.020913481716411657
12.006000000000002,1.052138315945374,0.013955183451230535,1.0503596773570194,0.021378081197521326
12.205933333333334,1.0521481351738462,0.021926340777323763,1.0621312140401393,0.02485535493323714
12.405866666666668,1.0476534304365064,0.02804166871177077,1.0751383877166383,0.03323893268504763
12.605800000000002,1.0466112945299177,0.04126008303051492,1.0773859291017494,0.04652943808151993
12.805733333333334,1.0430767301314614,0.05646399906714941,1.0690590224627994,0.06351516120751731
13.005666666666668,1.0358644566827686,0.07206265017174511,1.0566172832522978,0.08409473643993093
13.205600000000002,1.0159108138994493,0.09491053784840447,1.039575106939428,0.1087828033259376
13.405533333333334,0.9860976225588273,0.12170016904924841,1.010714004097698,0.13518666210514974
13.605466666666667,0.9474073998439334,0.1370137010190608,0.9678130070216107,0.15668687943410126
13.805400000000002,0.9026155821616286,0.148461699091939,0.9185892159252457,0.16586420967507984
14.005333333333335,0.8542036117417836,0.13801400604910494,0.8732440153416836,0.1590080365631643
14.205266666666668,0.8125041942558279,0.1213388612029335,0.8363652490989013,0.1376457316934171
14.405199999999999,0.7749514489498577,0.10021853373000945,0.8070511372972159,0.10690404540036479
14.605133333333335,0.7517839729200454,0.06937747564770869,0.7837403292519077,0.0722448730033051
14.80506666666667,0.7370084520788373,0.03468909339452935,0.7673431101278079,0.03635390731693537
15.005000000000003,0.7358482434090615,0.0031147038245988154,0.7607416714617019,-0.001103332400840363
15.204933333333337,0.7381516311743093,-0.03327030537844138,0.7657321109918331,-0.04010089174879385
15.404866666666669,0.7514716294107785,-0.06603597659106186,0.7807158804920541,-0.07756286940550833
15.604800000000004,0.7638644305540684,-0.09105849692075717,0.8030175198919802,-0.10942428893345109
