name,value
Br_relative_l2,0.10593230638227574
Bt_relative_l2,0.4333981645335061
Br_best_scalar,0.9896016659741849
Bt_best_scalar,0.9330912125082096
model_Br_rms,0.5131690790307729
model_Bt_rms,0.04749050268441978
femm_Br_rms,0.5106783515674461
femm_Bt_rms,0.049044356411385194
input_model_csv,results/tmp_s2_alpha_54/structure2_br_bt.csv
slotless_femm_csv,results/paper5_slotless_equivalent_1over6/br_bt_arc.csv
slotted_femm_csv,results/paper_vshape_equivalent_1over6/br_bt_arc.csv
lambda_harmonics,6
slots,36
