apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
False,-25.0,-0.30000000000000104,645257.9091640739,rowcol,0.5067225064876331,0.05156244106850197,0.07533233325001455,0.23995538078231485,0.13995348481552142,0.30723104652102673,0.05602764222513365,0.16315575643532187,0.3152877140323294
False,20.0,0.29999999999999893,645257.9091640739,rowcol,0.5041487637060942,0.051081571192770445,0.08195268218840357,0.23351917347800702,0.15722391808648478,0.2948346692658484,0.05860595576367092,0.1651855773702888,0.31547185566641056
False,-40.0,-0.30000000000000104,645257.9091640739,rowcol,0.5041487637074019,0.05108157119286729,0.08195268219183129,0.23351917347763979,0.15722391809222172,0.2948346692634979,0.05860595576653243,0.16518557737286135,0.31547185566947106
False,80.0,-0.30000000000000104,645257.9091640739,rowcol,0.5041487637074019,0.05108157119286729,0.08195268219183129,0.23351917347763979,0.15722391809222175,0.2948346692634979,0.05860595576653243,0.16518557737286135,0.31547185566947106
True,-15.0,0.14999999999999894,645257.9091640739,rowcol,0.47559280775569956,0.04855512694603743,0.09194713075479354,0.2235759133599944,0.1606665992562818,0.282320305684603,0.07273246920293126,0.15809233747909252,0.31552304411478793
True,-55.0,0.29999999999999893,645257.9091640739,rowcol,0.47977597991034243,0.04904707789146816,0.08832197208220298,0.22727186856509343,0.13884991693483092,0.280516541106419,0.0755544840596346,0.1700430709732587,0.3155938406472964
True,65.0,0.29999999999999893,645257.9091640739,rowcol,0.47977597991034243,0.04904707789146816,0.08832197208220298,0.22727186856509343,0.13884991693483092,0.280516541106419,0.0755544840596346,0.1700430709732587,0.3155938406472964
False,10.0,0.14999999999999894,645257.9091640739,rowcol,0.48831036071546596,0.04942689344136653,0.09197197700780269,0.224006398961802,0.18336346154140634,0.2817793468012986,0.06222627747715942,0.16001417681084046,0.31597837596960465
False,-50.0,-0.15000000000000105,645257.9091640739,rowcol,0.48831036071494127,0.04942689344135582,0.09197197700767147,0.22400639896256896,0.18336346154017186,0.28177934680318023,0.062226277477593246,0.16001417681003038,0.3159783759702404
False,70.0,-0.15000000000000105,645257.9091640739,rowcol,0.48831036071494127,0.04942689344135582,0.09197197700767148,0.22400639896256896,0.18336346154017186,0.28177934680318023,0.062226277477593246,0.16001417681003038,0.3159783759702405
True,-65.0,0.44999999999999896,645257.9091640739,rowcol,0.4977014939747462,0.050170550837929886,0.08447821534427402,0.23170712116680878,0.11756976319260679,0.27830833789781406,0.07692749300493065,0.18357588588135407,0.3161853365110828
True,55.0,0.44999999999999896,645257.9091640739,rowcol,0.4977014939747462,0.05017055083792988,0.08447821534427402,0.23170712116680878,0.11756976319260679,0.27830833789781406,0.07692749300493065,0.1835758858813541,0.3161853365110828
True,-45.0,0.14999999999999894,645257.9091640739,rowcol,0.4755928077769428,0.04855512673796193,0.09193760688100923,0.22431094913719718,0.1606666172312176,0.28225041761354025,0.07271822677156645,0.16010136577189724,0.3162485560182064
True,75.0,0.14999999999999894,645257.9091640739,rowcol,0.4755928077769428,0.04855512673796193,0.09193760688100922,0.22431094913719718,0.1606666172312176,0.28225041761354025,0.07271822677156645,0.16010136577189724,0.3162485560182064
False,-30.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055073,0.223445153566082,0.18280738793245008,0.28201331949254677,0.06411058509300797,0.15821274341870184,0.3163365225966327
False,90.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055073,0.223445153566082,0.18280738793245008,0.28201331949254677,0.06411058509300797,0.15821274341870184,0.3163365225966327
False,-40.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.04900733491500949,0.09289136903055077,0.223445153566082,0.1828073879324502,0.28201331949254677,0.064110585093008,0.15821274341870187,0.31633652259663275
False,-35.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055074,0.223445153566082,0.18280738793245013,0.28201331949254677,0.06411058509300797,0.15821274341870187,0.31633652259663275
False,-25.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055074,0.223445153566082,0.18280738793245013,0.28201331949254677,0.06411058509300797,0.15821274341870187,0.31633652259663275
False,-20.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055077,0.223445153566082,0.1828073879324502,0.28201331949254677,0.064110585093008,0.15821274341870187,0.31633652259663275
False,-15.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.04900733491500949,0.0928913690305508,0.22344515356608197,0.18280738793245024,0.2820133194925467,0.06411058509300802,0.1582127434187019,0.31633652259663275
False,80.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.04900733491500949,0.09289136903055077,0.223445153566082,0.1828073879324502,0.28201331949254677,0.064110585093008,0.15821274341870187,0.31633652259663275
False,85.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055074,0.223445153566082,0.18280738793245013,0.28201331949254677,0.06411058509300797,0.15821274341870187,0.31633652259663275
False,-55.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312366,0.04900733491500949,0.09289136903055084,0.223445153566082,0.18280738793245033,0.2820133194925467,0.06411058509300806,0.15821274341870187,0.3163365225966328
False,-50.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.4820249886931237,0.04900733491500949,0.09289136903055084,0.223445153566082,0.18280738793245033,0.2820133194925467,0.06411058509300804,0.15821274341870187,0.3163365225966328
False,-45.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.04900733491500949,0.0928913690305508,0.223445153566082,0.18280738793245024,0.2820133194925467,0.06411058509300802,0.15821274341870187,0.3163365225966328
False,-10.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312377,0.04900733491500949,0.09289136903055084,0.22344515356608197,0.18280738793245033,0.2820133194925467,0.06411058509300804,0.15821274341870187,0.3163365225966328
False,0.0,-1.0547118733938987e-15,645257.9091640739,rowcol,0.48202498869312366,0.04900733491500949,0.09289136903055085,0.22344515356608197,0.18280738793245033,0.2820133194925467,0.06411058509300809,0.1582127434187019,0.3163365225966328
