fit_kind,apply_s1_correction,theta_offset_deg,structure2_scale,structure1_scale,structure1_condition,solver_scaling,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,Br_rms,Bt_rms
edge_BrBt_cS2_kS1,False,-66.0,0.8117409063164722,-0.008336615102357168,854207.4949590549,rowcol,0.2982553761110762,0.6270135268256779,0.19062540248434945,1.0251973052364065,0.2999220193937249,0.6229800249643522,0.2990906000374571,0.6249904072027832,0.20874105449586125,0.6286813712433883,0.43478821791676026,0.022116626555153934
all_BrBt_cS2_kS1,False,-66.0,0.964598578501246,0.06653131173827159,854207.4949590549,rowcol,0.36212335736745965,0.6207290554652836,0.04024354232705068,1.2916133608890479,0.33852585307145355,0.6148510799103805,0.3505127455293787,0.6177830356481491,0.1346584731381111,0.625036480792993,0.5179837725789492,0.02628437447955514
edge_Br_only_kS1,False,-64.0,1.0,-0.008997247860995006,854207.4949590549,rowcol,0.37190866356265867,0.6228004387522945,0.02020391845661995,1.3459736261333066,0.37501613605293627,0.6167165451775166,0.37346701415496164,0.6197514432736156,0.1391044627259838,0.6277691525997634,0.5356972680436812,0.02724633631298195
edge_BrBt_kS1,False,-64.0,1.0,-0.010129588729289981,854207.4949590549,rowcol,0.37169462419468813,0.6227967910096185,0.020204048987742508,1.3459658910175294,0.3752280983880378,0.6167113866762187,0.37346711203775596,0.6197470403086329,0.13910451489632567,0.6277647201232485,0.5356844732525008,0.027246362823986826
all_BrBt_kS1,False,-64.0,1.0,-0.009731226651569029,854207.4949590549,rowcol,0.37176991570335055,0.6227980742997326,0.020203937638143123,1.3459684064818744,0.3751535206492896,0.6167132014562882,0.3734670552812058,0.619748589288379,0.13910448017157379,0.627766276393946,0.535688973384397,0.02724635342565329
edge_BrBt_cS2_kS1,False,-64.0,0.8117386723638432,-0.013072335243776226,854207.4949590549,rowcol,0.2978744157409815,0.6269979234049166,0.19064425765688398,1.025622893460856,0.3002844695155877,0.6229250446804889,0.2990829422951419,0.6249550854393907,0.20875443389764245,0.6286513668039655,0.4347811365942855,0.02211704837733339
all_BrBt_cS2_kS1,False,-64.0,0.9658885454500898,0.03893117346184856,854207.4949590549,rowcol,0.35794777071021344,0.6206803286849009,0.04007075971074488,1.2877245538643278,0.3440713142556919,0.6150319965844879,0.35107193635889106,0.6178491421859329,0.13481228877502463,0.6250451452407428,0.517971199585956,0.026316397836850868
edge_Br_only_kS1,False,-62.0,1.0,-0.007243227933796403,854207.4949590549,rowcol,0.3722460101309823,0.6228228145598653,0.02021908720681052,1.3461347932509231,0.3746862510295287,0.6167235756613605,0.3734692091620665,0.6197661473398884,0.13910716916082194,0.6277859883839227,0.5357583225367276,0.027246307593135354
edge_BrBt_kS1,False,-62.0,1.0,-0.008062787802000216,854207.4949590549,rowcol,0.3720916436949686,0.6228220669003524,0.020220099478491318,1.3461434680245916,0.3748393780476275,0.6167197334072565,0.3734692601767131,0.6197638526437604,0.13910731491131387,0.627783869204585,0.5357537139909394,0.02724632727028328
all_BrBt_kS1,False,-62.0,1.0,-0.006451671366707435,854207.4949590549,rowcol,0.3723951386757365,0.6228235366826016,0.020218396120348373,1.346127312318185,0.3745383930981336,0.616727286636364,0.3734692567500639,0.6197683636407062,0.13910709979689057,0.627788048649671,0.5357627786446614,0.0272462889008606
edge_BrBt_cS2_kS1,False,-62.0,0.8117438903305133,-0.009559548049568385,854207.4949590549,rowcol,0.2981568265978342,0.6270285988395978,0.19042809392023508,1.025782399364271,0.30001695916447774,0.6229443470657502,0.2990891664410274,0.6249800656392465,0.20858515395185365,0.6286778495173186,0.4348779061102644,0.022117115424199932
