angle_deg,lambda_a_raw,lambda_b_raw,lambda_a,lambda_b
0.01,1.1670002492467597,0.011088539566086242,1.0759131427779973,0.0023199549630279364
0.20993333333333336,1.151957397917814,0.029674872280549713,1.0735808613458468,0.008094140432315957
0.40986666666666677,1.1737336694925624,0.019216698646059925,1.069481772507462,0.013196792883361728
0.6098000000000001,1.1459100456868858,-0.016366206810406275,1.0643695891435547,0.016757497999737452
0.8097333333333334,1.1325388671884142,0.06045223168088608,1.0592487972393392,0.018269715020765
1.0096666666666667,1.1670723629061306,0.05173535344939133,1.0551872746688897,0.01771272054583546
1.2096000000000002,1.2181204232632732,0.07009772709448338,1.0531055892472985,0.015590170523944789
1.4095333333333337,1.2238304285950499,0.12081994965443446,1.0535769810743507,0.012876877898565248
1.609466666666667,1.1719742680934002,0.09388502270804525,1.0566713180967975,0.010879482697146396
1.8094000000000001,1.1312740199435847,0.051972933477010645,1.0618705858520898,0.011030097484503041
2.0093333333333336,1.0532672120657764,0.10406723648952265,1.0680735063291147,0.014642778468443304
2.209266666666667,1.1769574589001888,0.05618742268178125,1.073694068871442,0.022669203300639658
2.4092000000000007,1.2927597060529312,0.04437117348931731,1.0768449134800788,0.03549123034337483
2.609133333333334,1.2685253520594533,0.09686635756013728,1.0755836166588855,0.05278381359675641
2.8090666666666677,1.2266411895671545,0.1409490846952732,1.0681898616867713,0.07347257934650009
3.009000000000001,1.2201087062365987,0.16693473213467314,1.0534357190030483,0.09579747570467134
3.2089333333333343,1.2007540020017704,0.2056026880294849,1.0308107149051007,0.1174790682003791
3.4088666666666674,1.142748407123531,0.263944795008745,1.000668199759924,0.13596935121340356
3.6088000000000005,1.0955210723844453,0.307152234941353,0.9642691572635085,0.148756456966145
3.8087333333333344,1.0238081691483316,0.3326977226124981,0.9237127617158564,0.1536841614243547
4.0086666666666675,0.9656455400421109,0.3503715493780339,0.881757921052634,0.14924385638846155
4.2086000000000015,0.9442429422361609,0.3109044204508978,0.8415547056695523,0.13479920356780495
4.4085333333333345,0.9028940861795332,0.257283057781096,0.8063169405768263,0.11071173348608351
4.608466666666667,0.8497282179994985,0.20844962222183863,0.7789756126767517,0.07834815697195494
