name,value
Br_relative_l2,0.14321773755375922
Bt_relative_l2,0.517320682702794
Br_best_scalar,0.9458977057791013
Bt_best_scalar,0.856205442478505
model_Br_rms,0.5351980736694616
model_Bt_rms,0.04972694745556842
femm_Br_rms,0.5106783515674461
femm_Bt_rms,0.049044356411385194
input_model_csv,results/paper5_structure2_offset30_h5/structure2_br_bt.csv
slotless_femm_csv,results/paper5_slotless_equivalent_1over6/br_bt_arc.csv
slotted_femm_csv,results/paper_vshape_equivalent_1over6/br_bt_arc.csv
lambda_harmonics,3
slots,36
