objective,Br_L2,Bt_L2,lambda_drop,lambda_b_gain,width_scale,edge_width_deg,edge_bt_gain
0.328593573285194,0.09639822612359585,0.23219534716159815,0.28,0.14,1.0,11.0,0.08000000000000003
0.32874552267694784,0.09578617410060764,0.2329593485763402,0.36,0.14,1.0,11.0,0.08000000000000003
0.32893523715148687,0.11560477765289118,0.21333045949859566,0.28,0.14,1.0,12.5,0.08000000000000003
0.3291286745149592,0.10131891383571448,0.2278097606792447,0.3,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3291484123348514,0.11451916766720473,0.21462924466764668,0.3,0.14,1.0,12.5,0.08000000000000003
0.32929793696653514,0.10108201076483095,0.2282159262017042,0.32,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3293013241389595,0.10246412180443093,0.2268372023345286,0.36,0.14,1.0999999999999999,11.5,0.10000000000000005
0.3293377121860568,0.11713374673166614,0.21220396545439063,0.26,0.14,1.0,12.5,0.08000000000000003
0.3296472810469672,0.10761105294682279,0.22203622810014442,0.3,0.14,1.0999999999999999,12.0,0.08000000000000003
0.3297092865812201,0.10214151030236494,0.2275677762788552,0.28,0.14,1.0999999999999999,11.5,0.08000000000000003
0.32977202432915026,0.11390745347859345,0.21586457085055683,0.22,0.14,1.0,12.0,0.10000000000000005
0.32978222518167033,0.1084702087949945,0.2213120163866758,0.28,0.14,1.0999999999999999,12.0,0.08000000000000003
0.32982567937469265,0.1053943030999368,0.22443137627475582,0.24,0.14,1.0999999999999999,11.5,0.10000000000000005
0.32997126193418186,0.10680607103097543,0.22316519090320644,0.36,0.14,1.0,12.0,0.10000000000000005
0.3300093015152258,0.11390614107020233,0.21610316044502342,0.32,0.14,1.0,12.5,0.08000000000000003
0.33002855577883355,0.10006576132266466,0.2299627944561689,0.24,0.14,1.0,11.0,0.10000000000000005
0.3302191786489207,0.10048267230374124,0.22973650634517945,0.3,0.16,1.0,11.5,0.10000000000000005
0.33023752770541204,0.10729977215859615,0.22293775554681589,0.32,0.14,1.0999999999999999,12.0,0.08000000000000003
0.3302497843994506,0.10145805505659443,0.22879172934285616,0.33999999999999997,0.14,1.0999999999999999,11.5,0.08000000000000003
0.33028018954865856,0.09996413266645222,0.23031605688220633,0.32,0.16,1.0,11.5,0.10000000000000005
0.33030392613544773,0.09920838892404399,0.23109553721140375,0.4,0.14,1.0,11.0,0.10000000000000005
0.3303203511035133,0.11907371203528731,0.21124663906822602,0.24,0.14,1.0,12.5,0.08000000000000003
0.3303484416924139,0.0979841734547748,0.2323642682376391,0.26,0.14,1.0,11.0,0.08000000000000003
0.33044676966796865,0.11178298895039698,0.21866378071757167,0.42,0.14,1.0,12.0,0.08000000000000003
0.330465687725437,0.10617525139876104,0.22429043632667597,0.42,0.14,1.0,11.5,0.10000000000000005
0.33060414397290794,0.10984390864883219,0.22076023532407574,0.26,0.14,1.0999999999999999,12.0,0.08000000000000003
0.33071730587745424,0.09718319805088398,0.23353410782657028,0.38,0.14,1.0,11.0,0.08000000000000003
0.3307737437978188,0.11364659495069108,0.21712714884712775,0.18,0.14,1.0,11.5,0.08000000000000003
0.33088456868683486,0.1015464052115509,0.22933816347528396,0.28,0.16,1.0,11.5,0.10000000000000005
0.33099837938732274,0.10351401096382513,0.2274843684234976,0.26,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3311006730372188,0.10001894558834824,0.23108172744887057,0.33999999999999997,0.16,1.0,11.5,0.10000000000000005
0.3315452395254952,0.11379048373295425,0.21775475579254097,0.33999999999999997,0.14,1.0,12.5,0.08000000000000003
0.3315841053334776,0.10756286064882942,0.22402124468464815,0.33999999999999997,0.14,1.0999999999999999,12.0,0.08000000000000003
0.3317835928279501,0.11364659495069108,0.21813699787725901,0.18,0.14,1.0,11.5,0.10000000000000005
0.3318455677478319,0.12139048470018289,0.21045508304764904,0.22,0.14,1.0,12.5,0.08000000000000003
0.3320065722783345,0.10246412180443093,0.2295424504739036,0.36,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3320274865830151,0.09996413266645222,0.23206335391656288,0.32,0.16,1.0,11.5,0.08000000000000003
0.3320623433951842,0.10410631909438335,0.22795602430080086,0.38,0.14,1.0999999999999999,11.5,0.10000000000000005
0.3320695745586155,0.11169378969263792,0.2203757848659776,0.24,0.14,1.0999999999999999,12.0,0.08000000000000003
0.33207237123998,0.10048267230374124,0.2315896989362388,0.3,0.16,1.0,11.5,0.08000000000000003
0.33212021366794153,0.10690904926227562,0.2252111644056659,0.3,0.16,1.0,12.0,0.08000000000000003
0.3322002468096662,0.09618407529006852,0.2360161715195977,0.32,0.14,1.0999999999999999,11.0,0.10000000000000005
0.33223588967869877,0.10312003177955403,0.22911585789914474,0.26,0.16,1.0,11.5,0.10000000000000005
0.3322477040000924,0.11666791575415983,0.21557978824593257,0.19999999999999998,0.14,1.0,12.0,0.10000000000000005
0.3324248058839187,0.10773637548146131,0.2246884304024574,0.22,0.14,1.0999999999999999,11.5,0.10000000000000005
0.3324413509998331,0.09634828115382452,0.23609306984600859,0.3,0.14,1.0999999999999999,11.0,0.10000000000000005
0.332442885450101,0.10798596095206524,0.22445692449803575,0.28,0.16,1.0,12.0,0.08000000000000003
0.3324695162321062,0.10634154347810157,0.22612797275400462,0.32,0.16,1.0,12.0,0.08000000000000003
0.3327045629107469,0.10066641787466195,0.23203814503608494,0.36,0.16,1.0,11.5,0.10000000000000005
0.3327119518345472,0.10001894558834824,0.23269300624619899,0.33999999999999997,0.16,1.0,11.5,0.08000000000000003
0.3327330191411417,0.10006576132266466,0.23266725781847702,0.24,0.14,1.0,11.0,0.08000000000000003
0.3327881470458714,0.09666694053450836,0.23612120651136304,0.33999999999999997,0.14,1.0999999999999999,11.0,0.10000000000000005
0.33281411865496935,0.1015464052115509,0.23126771344341845,0.28,0.16,1.0,11.5,0.08000000000000003
0.33291011492628414,0.10789686127834915,0.225013253647935,0.38,0.14,1.0,12.0,0.10000000000000005
0.3329481165895281,0.1053943030999368,0.2275538134895913,0.24,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3331677335432358,0.10259547118473476,0.23057226235850106,0.22,0.14,1.0,11.0,0.10000000000000005
0.33340137338800047,0.10953997803863787,0.22386139534936259,0.26,0.16,1.0,12.0,0.08000000000000003
0.3334312628256926,0.10688205401856302,0.2265492088071296,0.3,0.14,1.0,12.0,0.06000000000000001
0.3334768466705297,0.09713200121390239,0.2363448454566273,0.28,0.14,1.0999999999999999,11.0,0.10000000000000005
0.33347980074276823,0.09920838892404399,0.23427141181872424,0.4,0.14,1.0,11.0,0.08000000000000003
0.3335070388350725,0.10631409929739667,0.2271929395376758,0.32,0.14,1.0,12.0,0.06000000000000001
0.33352102941102385,0.10631003923153659,0.22721099017948726,0.33999999999999997,0.16,1.0,12.0,0.08000000000000003
0.3337096313931779,0.10841855035599432,0.2252910810371836,0.36,0.14,1.0999999999999999,12.0,0.08000000000000003
0.33377768536162866,0.11419139902678083,0.21958628633484786,0.36,0.14,1.0,12.5,0.08000000000000003
0.3338748970816955,0.12404925722734257,0.20982563985435293,0.19999999999999998,0.14,1.0,12.5,0.08000000000000003
0.3339213825655752,0.10184658692268517,0.23207479564289002,0.42,0.14,1.0,11.0,0.10000000000000005
0.33394490418034295,0.1084702087949945,0.22547469538534842,0.28,0.14,1.0999999999999999,12.0,0.10000000000000005
0.33399863536116586,0.10795953174281721,0.22603910361834864,0.28,0.14,1.0,12.0,0.06000000000000001
0.3340729975067931,0.10761105294682279,0.22646194455997032,0.3,0.14,1.0999999999999999,12.0,0.10000000000000005
0.33413176515062293,0.11397838867728215,0.2201533764733408,0.22,0.14,1.0999999999999999,12.0,0.08000000000000003
0.33414923197355134,0.10066641787466195,0.23348281409888938,0.36,0.16,1.0,11.5,0.08000000000000003
0.3342129517185747,0.10312003177955403,0.23109291993902062,0.26,0.16,1.0,11.5,0.08000000000000003
0.3342273992635575,0.10516320801130687,0.22906419125225064,0.24,0.16,1.0,11.5,0.10000000000000005
0.3342274333536852,0.09781235378021474,0.2364150795734705,0.36,0.14,1.0999999999999999,11.0,0.10000000000000005
0.3342560486005553,0.10628227843322473,0.22797377016733056,0.33999999999999997,0.14,1.0,12.0,0.06000000000000001
0.33453327537954275,0.10984390864883219,0.22468936673071055,0.26,0.14,1.0999999999999999,12.0,0.10000000000000005
0.3345794864531781,0.10410631909438335,0.23047316735879475,0.38,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3349552873307703,0.1115347682233656,0.22342051910740468,0.24,0.16,1.0,12.0,0.08000000000000003
0.33495594724301764,0.10729977215859615,0.22765617508442149,0.32,0.14,1.0999999999999999,12.0,0.10000000000000005
0.3351055858025682,0.1019159586189139,0.23318962718365432,0.38,0.16,1.0,11.5,0.10000000000000005
0.3351732465443751,0.10951421307062939,0.22565903347374572,0.26,0.14,1.0,12.0,0.06000000000000001
0.33522249164400053,0.11975227452127832,0.21547021712272224,0.18,0.14,1.0,12.0,0.10000000000000005
0.3352617478047526,0.09849741469437226,0.23676433311038034,0.26,0.14,1.0999999999999999,11.0,0.10000000000000005
0.3352976319904361,0.10683400621055171,0.22846362577988438,0.36,0.16,1.0,12.0,0.08000000000000003
0.33550667374707155,0.10773637548146131,0.2277702982656102,0.22,0.14,1.0999999999999999,11.5,0.08000000000000003
0.33560763673003113,0.11049263037345977,0.22511500635657133,0.19999999999999998,0.14,1.0999999999999999,11.5,0.10000000000000005
0.3356751432907429,0.10637998632580029,0.2292951569649426,0.4,0.14,1.0999999999999999,11.5,0.10000000000000005
0.3356947202815602,0.10259547118473476,0.23309924909682544,0.22,0.14,1.0,11.0,0.08000000000000003
0.3357011170831208,0.10680607103097543,0.22889504605214533,0.36,0.14,1.0,12.0,0.06000000000000001
0.3357943508624643,0.11169378969263792,0.22410056116982638,0.24,0.14,1.0999999999999999,12.0,0.10000000000000005
0.3359462603609714,0.09492656614028244,0.241019694220689,0.32,0.16,1.0,11.0,0.10000000000000005
0.3362239204885335,0.10516320801130687,0.23106071247722665,0.24,0.16,1.0,11.5,0.08000000000000003
0.336320374057223,0.09506525709175452,0.24125511696546845,0.33999999999999997,0.16,1.0,11.0,0.10000000000000005
0.3363476996752337,0.09539463344548597,0.24095306622974774,0.3,0.16,1.0,11.0,0.10000000000000005
0.3363527060453211,0.1019159586189139,0.23443674742640716,0.38,0.16,1.0,11.5,0.08000000000000003
0.3363700350501398,0.12701562662776614,0.20935440842237366,0.18,0.14,1.0,12.5,0.08000000000000003
0.33652754005700586,0.0996230376861359,0.23690450237086996,0.38,0.14,1.0999999999999999,11.0,0.10000000000000005
0.3365302673247714,0.09992972942531074,0.2366005378994607,0.32,0.14,1.0,11.5,0.06000000000000001
0.33662494618356453,0.10756286064882942,0.22906208553473514,0.33999999999999997,0.14,1.0999999999999999,12.0,0.10000000000000005
0.3366273570543663,0.10987598533970379,0.2267513717146625,0.38,0.14,1.0999999999999999,12.0,0.08000000000000003
0.33662903798489885,0.10955757857146378,0.2270714594134351,0.4,0.14,1.0,12.0,0.10000000000000005
0.33667975890922996,0.10044873645198886,0.23623102245724112,0.3,0.14,1.0,11.5,0.06000000000000001
0.33672137776982436,0.11512166249617226,0.2215997152736521,0.38,0.14,1.0,12.5,0.08000000000000003
0.3367425337654557,0.11665497244495489,0.22008756132050084,0.19999999999999998,0.14,1.0999999999999999,12.0,0.08000000000000003
0.3368102871960471,0.10763271800414895,0.22917756919189813,0.22,0.16,1.0,11.5,0.10000000000000005
0.3368526476133048,0.10552477579781588,0.2313278718154889,0.19999999999999998,0.14,1.0,11.0,0.10000000000000005
0.33691505051223714,0.11150974497892763,0.22540530553330948,0.24,0.14,1.0,12.0,0.06000000000000001
0.33702206063338214,0.10184658692268517,0.235175473710697,0.42,0.14,1.0,11.0,0.08000000000000003
0.3370617350267959,0.11393167835993832,0.22313005666685753,0.22,0.16,1.0,12.0,0.08000000000000003
0.33708169227594104,0.0999842666769947,0.23709742559894634,0.33999999999999997,0.14,1.0,11.5,0.06000000000000001
0.3373513030316715,0.10690904926227562,0.23044225376939587,0.3,0.16,1.0,12.0,0.10000000000000005
0.3374134393967427,0.10798596095206524,0.22942747844467742,0.28,0.16,1.0,12.0,0.10000000000000005
0.3374579738994367,0.09488345090200304,0.24257452299743368,0.32,0.14,1.0,11.0,0.12000000000000004
0.337489774757447,0.09644014407622326,0.2410496306812238,0.28,0.16,1.0,11.0,0.10000000000000005
0.33749419012466686,0.09582941886479834,0.24166477125986852,0.36,0.16,1.0,11.0,0.10000000000000005
0.3374982795520397,0.10151310843484582,0.2359851711171939,0.28,0.14,1.0,11.5,0.06000000000000001
0.3376809635414386,0.11397838867728215,0.22370257486415648,0.22,0.14,1.0999999999999999,12.0,0.10000000000000005
0.33774249055620464,0.09502193624375728,0.24272055431244738,0.33999999999999997,0.14,1.0,11.0,0.12000000000000004
0.33774334375498727,0.10039904388072739,0.23734429987425987,0.24,0.14,1.0999999999999999,11.0,0.10000000000000005
0.3378138703864574,0.10792482509422396,0.22988904529223342,0.38,0.16,1.0,12.0,0.08000000000000003
0.33785683311860404,0.10789686127834915,0.2299599718402549,0.38,0.14,1.0,12.0,0.06000000000000001
0.3379687171259046,0.10637998632580029,0.23158873080010434,0.4,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3379749643725915,0.0953519943802842,0.24262296999230729,0.3,0.14,1.0,11.0,0.12000000000000004
0.3379875240813127,0.10634154347810157,0.23164598060321118,0.32,0.16,1.0,12.0,0.10000000000000005
0.3381377099190792,0.10953997803863787,0.22859773188044133,0.26,0.16,1.0,12.0,0.10000000000000005
0.3383070402738466,0.10376687853887183,0.2345401617349748,0.4,0.16,1.0,11.5,0.10000000000000005
0.3383569781506724,0.10063166602264763,0.23772531212802475,0.36,0.14,1.0,11.5,0.06000000000000001
0.3384144370912698,0.11451916766720473,0.22389526942406504,0.3,0.14,1.0,12.5,0.06000000000000001
0.33862057967280546,0.11049263037345977,0.22812794929934566,0.19999999999999998,0.14,1.0999999999999999,11.5,0.08000000000000003
0.3386700954695595,0.11560477765289118,0.22306531781666836,0.28,0.14,1.0,12.5,0.06000000000000001
0.3387279506625469,0.0912123267996308,0.2475156238629161,0.32,0.14,1.0,10.5,0.10000000000000005
0.33876573795499204,0.09142590730506936,0.24733983064992268,0.33999999999999997,0.14,1.0,10.5,0.10000000000000005
0.3387709305921288,0.11390614107020233,0.22486478952192648,0.32,0.14,1.0,12.5,0.06000000000000001
0.33879909661584356,0.10763271800414895,0.23116637861169462,0.22,0.16,1.0,11.5,0.08000000000000003
0.3388537467932836,0.09578617410060764,0.24306757269267598,0.36,0.14,1.0,11.0,0.12000000000000004
0.33894672676055765,0.10308751923740696,0.23585920752315068,0.26,0.14,1.0,11.5,0.06000000000000001
0.33909423301017594,0.09618407529006852,0.2429101577201074,0.32,0.14,1.0999999999999999,11.0,0.08000000000000003
0.3391025420970096,0.10841855035599432,0.23068399174101525,0.36,0.14,1.0999999999999999,12.0,0.10000000000000005
0.3391799214188497,0.10552477579781588,0.2336551456210338,0.19999999999999998,0.14,1.0,11.0,0.08000000000000003
0.3391815926003423,0.11390745347859345,0.22527413912174887,0.22,0.14,1.0,12.0,0.06000000000000001
0.3392279218940497,0.09634828115382452,0.24287964074022522,0.3,0.14,1.0999999999999999,11.0,0.08000000000000003
0.33925737455303284,0.09639822612359585,0.24285914842943698,0.28,0.14,1.0,11.0,0.12000000000000004
0.3393197002083617,0.11361585044922741,0.22570384975913432,0.18,0.14,1.0999999999999999,11.5,0.10000000000000005
0.33932544983823604,0.10376687853887183,0.2355585712993642,0.4,0.16,1.0,11.5,0.08000000000000003
