Br_relative_l2,Bt_relative_l2,Br_rms,Bt_rms,slotted_FEMM_Br_rms,slotted_FEMM_Bt_rms,lambda_drop,lambda_b_gain,width_scale,notch_kind,normalize_mean,slot_opening_deg,slot_centers_deg,model_csv
0.13587098960108623,0.4265632513815694,0.483465667292612,0.05015491320518381,0.5106783515674461,0.04904435641138518,0.08,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.14508776657704614,0.41774947931413053,0.48334601216059603,0.03413369452656478,0.5106783515674461,0.04904435641138518,0.04,0.10000000000000003,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.14564331456071553,0.4178205246898498,0.4833460492032913,0.03880643118295636,0.5106783515674461,0.04904435641138518,0.04,0.14000000000000004,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.13561448905679976,0.42802471678579734,0.483469645276786,0.03588525333427951,0.5106783515674461,0.04904435641138518,0.08,0.10000000000000003,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.12854644446077612,0.4383672188792866,0.48365292800429444,0.046085661403072194,0.5106783515674461,0.04904435641138518,0.12,0.18000000000000005,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1451741936598214,0.42331205197811306,0.4833428562714565,0.04451517867901871,0.5106783515674461,0.04904435641138518,0.04,0.14000000000000004,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1006745004950305,0.4691805655976579,0.48699784765391063,0.032484156623257134,0.5106783515674461,0.04904435641138518,0.36,0.10000000000000003,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10138484868565847,0.4688529903041577,0.4861579854729155,0.0324473832613308,0.5106783515674461,0.04904435641138518,0.32,0.10000000000000003,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1452448490540616,0.4270001612947621,0.4833452946740897,0.05014730552884934,0.5106783515674461,0.04904435641138518,0.04,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10400010961418826,0.46863733843281963,0.485438297144966,0.03241492695131297,0.5106783515674461,0.04904435641138518,0.28,0.10000000000000003,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1450666110107593,0.4284949134941888,0.4833437836328072,0.035873304302440574,0.5106783515674461,0.04904435641138518,0.04,0.10000000000000003,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.13687342891649953,0.43865744266531614,0.48345465626222756,0.04607622855145513,0.5106783515674461,0.04904435641138518,0.08,0.18000000000000005,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1082851434469557,0.46852793183894814,0.48483321951614095,0.03238658539132342,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.10000000000000003,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11396431440656571,0.468519318118602,0.48433739356061833,0.032362165040235154,0.5106783515674461,0.04904435641138518,0.2,0.10000000000000003,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10625708103719296,0.477240061940945,0.48603295863454893,0.03766774129733188,0.5106783515674461,0.04904435641138518,0.28,0.10000000000000003,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10622963885350802,0.4775325499254099,0.4870226783069853,0.0377078426153111,0.5106783515674461,0.04904435641138518,0.32,0.10000000000000003,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.14569514637977873,0.4390342231962004,0.48334614931771425,0.04606905737239086,0.5106783515674461,0.04904435641138518,0.04,0.18000000000000005,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10882341043246697,0.4771036556480078,0.48522039880276824,0.03763337949467395,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.10000000000000003,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1090073818210992,0.47799675431781447,0.48820550997441203,0.03775420212225501,0.5106783515674461,0.04904435641138518,0.36,0.10000000000000003,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.12076291660869268,0.4686062651768053,0.48394565983473015,0.032341480758835854,0.5106783515674461,0.04904435641138518,0.16,0.10000000000000003,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11352766891637084,0.4771090125444453,0.48457030954399977,0.03760428291506434,0.5106783515674461,0.04904435641138518,0.2,0.10000000000000003,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11992224323813591,0.4772430220854655,0.4840691653128564,0.037580017547859494,0.5106783515674461,0.04904435641138518,0.16,0.10000000000000003,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.12843362516193038,0.46878375562172675,0.4836530538285469,0.03232435546396303,0.5106783515674461,0.04904435641138518,0.12,0.10000000000000003,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
