angle_deg,lambda_a_raw,lambda_b_raw,lambda_a,lambda_b
0.01,1.1670002492467597,0.011088539566086242,1.0392477861830094,0.0032477023524952976
0.20993333333333336,1.151957397917814,0.029674872280549713,1.040413079291453,-0.0053771804997067045
0.40986666666666677,1.1737336694925624,0.019216698646059925,1.0445025406311554,-0.012784452966512476
0.6098000000000001,1.1459100456868858,-0.016366206810406275,1.0511195203826693,-0.018088656711119346
0.8097333333333334,1.1325388671884142,0.06045223168088608,1.0596205740268336,-0.020552025957048074
1.0096666666666667,1.1670723629061306,0.05173535344939133,1.0691594580540995,-0.019637191465926726
1.2096000000000002,1.2181204232632732,0.07009772709448338,1.0787451914681891,-0.01504695425698939
1.4095333333333337,1.2238304285950499,0.12081994965443446,1.087310459679839,-0.006748536543602552
1.609466666666667,1.1719742680934002,0.09388502270804525,1.0937859682031992,0.005019300964936218
1.8094000000000001,1.1312740199435847,0.051972933477010645,1.0971759617382393,0.019756802038265762
2.0093333333333336,1.0532672120657764,0.10406723648952265,1.0966300346382958,0.0367308262831216
2.209266666666667,1.1769574589001888,0.05618742268178125,1.0915065773064474,0.0550178545171629
2.4092000000000007,1.2927597060529312,0.04437117348931731,1.0814237162406395,0.07355973551727553
2.609133333333334,1.2685253520594533,0.09686635756013728,1.0662943812215107,0.0912287090396905
2.8090666666666677,1.2266411895671545,0.1409490846952732,1.0463431229463656,0.1068976445714853
3.009000000000001,1.2201087062365987,0.16693473213467314,1.0221034462139837,0.11951109445197051
3.2089333333333343,1.2007540020017704,0.2056026880294849,0.9943956459269913,0.12815269540880425
3.4088666666666674,1.142748407123531,0.263944795008745,0.9642863589798539,0.132104668455467
3.6088000000000005,1.0955210723844453,0.307152234941353,0.9330321975465263,0.13089565014808352
3.8087333333333344,1.0238081691483316,0.3326977226124981,0.90201083593941,0.12433380827530509
4.0086666666666675,0.9656455400421109,0.3503715493780339,0.8726437207586624,0.11252310713898535
4.2086000000000015,0.9442429422361609,0.3109044204508978,0.8463151122550403,0.09586163459221429
4.4085333333333345,0.9028940861795332,0.257283057781096,0.8242924097029874,0.07502201936546575
4.608466666666667,0.8497282179994985,0.20844962222183863,0.8076526495188664,0.05091508299022653
4.808400000000001,0.822936665984122,0.17983762651120902,0.7972196956236659,0.024638915899354137
5.008333333333334,0.8059561322218107,0.14024205573166895,0.7935159900357588,-0.0025835234724425576
5.208266666666668,0.8165144690976645,0.0910408426550071,0.7967318384840635,-0.029474471544862157
5.408200000000001,0.8158193540488852,0.03133938559204757,0.8067141267086477,-0.05477479106938632
5.608133333333335,0.826459609157296,-0.013888143235066715,0.8229751654790867,-0.07731626751546863
5.808066666666668,0.8397857799477386,-0.031304217383766986,0.8447211210588312,-0.09608833738427054
6.008000000000001,0.8815220018786782,-0.05449521341535594,0.8708982804638286,-0.11029516287466525
6.207933333333335,0.9267515736974548,-0.07788103513661604,0.9002543028660018,-0.11939956962789099
6.407866666666668,0.9668288113585306,-0.07941454656350899,0.9314106884775002,-0.12315118371584428
6.607800000000002,0.9944899337825082,-0.07672234342506687,0.9629420116585733,-0.12159708924532343
6.807733333333334,1.012306874135428,-0.06229532636660574,0.9934570584958136,-0.1150744171730062
7.007666666666668,1.023998410509859,-0.04795999069783424,1.021676905935555,-0.10418540090059585
7.207599999999999,1.0334713585890667,-0.02966743673957503,1.0465051859483125,-0.0897565244582758
7.407533333333334,1.0459953621887355,-0.018931179787120857,1.0670862809585155,-0.0727843762978405
7.607466666666668,1.0546890893076897,-0.006826532983781539,1.0828479641404414,-0.054371644099053554
7.807400000000001,1.0450799635420271,-0.007228353934538686,1.093525981821247,-0.035657292100275
8.007333333333333,1.0407782843435032,-0.008163874661011617,1.0991692132718154,-0.01774531444274568
8.207266666666667,1.042551614083894,-0.010342940541121226,1.100125264080587,-0.0016365339754635328
8.407200000000001,1.0449276448353482,-0.01145501167595382,1.0970075764100016,0.011832288653079379
8.607133333333334,1.0451009778956253,-0.0071312174827468785,1.090646295701064,0.022038242929354676
