name,value
Br_relative_l2,0.11466747074887233
Bt_relative_l2,0.4519501791921669
Br_best_scalar,0.9748425084150287
Bt_best_scalar,0.9110996088718782
model_Br_rms,0.5205752653658775
model_Bt_rms,0.048248785685483825
femm_Br_rms,0.5106783515674461
femm_Bt_rms,0.049044356411385194
input_model_csv,results/tmp_s2_alpha_54p5/structure2_br_bt.csv
slotless_femm_csv,results/paper5_slotless_equivalent_1over6/br_bt_arc.csv
slotted_femm_csv,results/paper_vshape_equivalent_1over6/br_bt_arc.csv
lambda_harmonics,6
slots,36
