angle_deg,Br_T,Bt_T
0.01,0.0008764342915506266,-0.0755579599246217
0.20993333333333336,0.01839686081177726,-0.0755283054895113
0.40986666666666677,0.03590411098183837,-0.07544477442027697
0.6098000000000001,0.05338565370496203,-0.07530747778998663
0.8097333333333334,0.07082899195326306,-0.07511659823783262
1.0096666666666667,0.08822167935602804,-0.07487238983206207
1.2096000000000002,0.10555133675177092,-0.07457517787768018
1.409533333333334,0.12280566869169485,-0.07422535866749351
1.609466666666667,0.1399724798818166,-0.07382339917467928
1.8094000000000001,0.15703969155050584,-0.07336983668470609
2.0093333333333336,0.1739953577276179,-0.07286527836408802
2.209266666666667,0.19082768142076006,-0.07231040076313866
2.4092000000000007,0.20752503067347008,-0.07170594924960194
2.609133333333334,0.22407595448932474,-0.07105273736977831
2.8090666666666677,0.24046919860510443,-0.07035164613354092
3.009000000000001,0.2566937210952536,-0.06960362321944843
3.2089333333333343,0.2727387077889165,-0.06880968209601217
3.4088666666666674,0.2885935874798462,-0.067970901055068
3.6088000000000005,0.3042480469084728,-0.06708842215313889
3.8087333333333344,0.31969204549441094,-0.06616345005665332
4.0086666666666675,0.3349158297966534,-0.06519725078691303
4.2086000000000015,0.3499099476777016,-0.06419115036077463
4.4085333333333345,0.36466526214688577,-0.06314653332313246
4.608466666666667,0.37917296485717744,-0.06206484116745914
4.808400000000001,0.39342458922889667,-0.06094757064087692
5.008333333333334,0.4074120231728448,-0.05979627193050016
5.208266666666668,0.42112752138462894,-0.058612546728100325
5.408200000000001,0.43456371718122455,-0.05739804617050574
5.608133333333335,0.44771363385021573,-0.0561544686535515
5.808066666666668,0.46057069548163,-0.05488355751784426
6.008000000000001,0.47312873725189264,-0.05358709860509445
6.207933333333335,0.4853820151291326,-0.052266917684298725
6.407866666666668,0.4973252149689271,-0.050924877747620806
6.607800000000002,0.5089534609695583,-0.04956287617641832
6.807733333333334,0.5202623234559809,-0.048182841778495016
7.007666666666668,0.5312478259620034,-0.04678673169831485
7.207599999999999,0.5419064515806159,-0.04537652820259884
7.407533333333334,0.5522351485530229,-0.04395423534442642
7.607466666666668,0.5622313350677169,-0.042521875509684656
7.807400000000001,0.5718929032418915,-0.041081485850437874
8.007333333333333,0.5812182222586096,-0.039635114610532214
8.207266666666667,0.5902061406344856,-0.038184817349490106
8.407200000000001,0.5988559875940862,-0.03673265307149381
8.607133333333334,0.6071675735289622,-0.03528068026699214
8.807066666666667,0.6151411895210364,-0.03383095287519133
9.007000000000003,0.6227776059121005,-0.03238551617640245
9.206933333333332,0.6300780699033532,-0.030946402623908596
9.406866666666668,0.6370443021712651,-0.02951562762568324
9.606800000000002,0.6436784924885446,-0.028095185286930564
9.806733333333336,0.6499832943416572,-0.02668704412502207
10.006666666666666,0.6559618185391198,-0.02529314276897424
10.206600000000002,0.661617625807741,-0.02391538565613604
10.406533333333336,0.6669547183770216,-0.022555638739236307
10.606466666666668,0.6719775305550845,-0.021215725217371792
10.8064,0.6766909183027696,-0.019897421304892804
11.006333333333334,0.6811001478158781,-0.018602452052463737
11.20626666666667,0.6852108831289476,-0.01733248723483852
11.4062,0.6890291727574364,-0.016089137320083914
11.606133333333334,0.692561435398694,-0.014873949535120081
11.806066666666668,0.6958144447156346,-0.013688404042510824
12.006000000000002,0.6987953132305916,-0.012533910243429524
12.205933333333334,0.7015114753603585,-0.011411803221653374
12.405866666666668,0.7039706696269511,-0.010323340343287624
12.605800000000002,0.7061809200820919,-0.009269698026701693
12.805733333333334,0.7081505169868447,-0.00825196869686357
13.005666666666668,0.709887996791153,-0.007271157937889708
13.205600000000002,0.7114021214612992,-0.006328181857186589
13.405533333333334,0.712701857206415,-0.005423864674045541
13.605466666666667,0.7137963526581943,-0.004558936544966176
13.805400000000002,0.714694916560813,-0.0037340316373286817
14.005333333333335,0.7154069950307482,-0.0029496864623121486
14.20526666666667,0.715942148448728,-0.002206338477165366
14.405199999999999,0.7163100280483414,-0.0015043249660874132
14.605133333333335,0.7165203522679761,-0.0008438822080598317
14.80506666666667,0.716582882934637,-0.0002251449390074557
15.005000000000003,0.716507401349852,0.0003518538853586389
15.204933333333337,0.716303684349293,0.0008871830207308485
15.404866666666669,0.7159814804088886,0.001381012555256846
15.604800000000004,0.7155504858710799,0.0018336132174356394
15.804733333333333,0.7150203213654953,0.0022453553690288683
16.004666666666672,0.7144005084986225,0.0026167076823759104
16.204600000000003,0.7137004468870954,0.0029482355027421743
16.404533333333333,0.7129293916089436,0.003240598897592083
16.60446666666667,0.7120964311465784,0.003494550395948889
16.804400000000005,0.7112104658944228,0.00371093242228577
17.004333333333335,0.7102801873029145,0.0038906744306720542
17.20426666666667,0.7093140577291237,0.004034789746174571
17.4042,0.7083202910624544,0.004144372121779243
17.604133333333337,0.7073068341918098,0.004220592020344275
17.80406666666667,0.7062813493782271,0.0042646926323209
18.004,0.7052511975943206,0.004277985641171334
18.20393333333334,0.7042234228889389,0.004261846749572718
18.403866666666666,0.7032047378322092,0.004217710980612988
18.6038,0.7022015100926801,0.004147067769254989
18.803733333333337,0.7012197501945427,0.004051455860362933
19.003666666666668,0.7002651004989517,0.0039324580305449474
19.2036,0.6993428254492777,0.003791695651961808
19.403533333333336,0.6984578031157478,0.0036308231170810354
19.60346666666667,0.6976145180703398,0.0034515221441109457
19.803400000000003,0.6968170556180511,0.0032554959835287343
20.003333333333334,0.696069097405764,0.0030444635467149965
20.203266666666668,0.6953739184248855,0.0028201534782205306
20.403200000000005,0.6947343854187997,0.0025842981936184286
20.603133333333336,0.6941529567009209,0.0023386279052292278
20.80306666666667,0.6936316833838336,0.0020848646582508315
21.003000000000004,0.6931722120146415,0.0018247163999720927
21.202933333333334,0.6927757886062639,0.0015598711048015633
21.402866666666668,0.692443264049037,0.001291990977796171
21.602800000000002,0.6921751008816122,0.0010227067592312154
21.802733333333336,0.6919713813948162,0.0007536121525103872
22.00266666666667,0.6918318170369021,0.0004862583973741736
22.202600000000004,0.6917557590834462,0.00022214900992740334
22.402533333333338,0.6917422105301009,-3.7265289527841456e-05
22.60246666666667,0.6917898391615225,-0.00029059144049480836
22.802400000000002,0.6918969917450137,-0.0005364986784829576
23.002333333333336,0.6920617092928785,-0.000773722924579247
23.20226666666667,0.6922817433331055,-0.0010010709104591744
23.402200000000004,0.6925545731238575,-0.0012174240218871006
23.602133333333335,0.6928774237433305,-0.0014217418448151577
23.802066666666672,0.6932472849829213,-0.001613065399323565
24.002000000000002,0.6936609309682557,-0.0017905200478513898
24.20193333333334,0.6941149404295662,-0.001953318065436434
24.40186666666667,0.6946057175401449,-0.0021007608610132235
24.6018,0.6951295132391438,-0.0022322408402035967
24.801733333333342,0.6956824469528988,-0.0023472429014670896
25.001666666666672,0.6962605286271768,-0.002445345558954341
25.201600000000003,0.696859680981345,-0.002526221686918387
25.401533333333337,0.6974757618944081,-0.0025896388820792287
25.60146666666667,0.6981045868321826,-0.0026354594419005905
25.801400000000005,0.6987419512245688,-0.0026636399583171116
26.00133333333334,0.6993836527019534,-0.0026742305280369103
26.20126666666667,0.7000255131002154,-0.002667373582134672
26.401200000000006,0.7006634001446439,-0.0026433023392324747
26.60113333333334,0.7012932487242549,-0.0026023388881376243
26.801066666666667,0.7019110816695807,-0.002544891907357255
27.00100000000001,0.7025130299489268,-0.002471454030432618
27.200933333333335,0.7030953522003872,-0.0023825988675282924
27.40086666666667,0.7036544535195457,-0.002278977695160086
27.600800000000007,0.7041869034257772,-0.002161315827348346
27.800733333333337,0.7046894529333563,-0.0020304086828339418
28.00066666666667,0.7051590506572163,-0.0018871175642825569
28.2006,0.7055928578871019,-0.001732365166628269
28.400533333333335,0.7059882625680747,-0.0015671308328598379
28.600466666666673,0.7063428921297854,-0.001392445576630211
28.8004,0.7066546251116443,-0.0012093868920648677
29.000333333333334,0.7069216015359541,-0.001019073372053606
29.20026666666667,0.7071422319862167,-0.000822659157130679
29.400200000000005,0.7073152053531485,-0.0006213282377719921
29.60013333333334,0.7074394952164286,-0.0004162886335666505
29.80006666666667,0.707514364835826,-0.00020876647324893764
30.000000000000004,0.7075393707310911,-2.1629133145923178e-17
30.199933333333334,0.7075143648358261,0.0002087664732489062
30.399866666666675,0.7074394952164286,0.00041628863356663065
30.599800000000002,0.7073152053531484,0.000621328237771972
30.79973333333334,0.7071422319862167,0.0008226591571306931
30.999666666666673,0.7069216015359541,0.0010190733720536194
31.199600000000007,0.7066546251116443,0.0012093868920649005
31.399533333333338,0.7063428921297853,0.0013924455766302691
31.599466666666665,0.7059882625680747,0.0015671308328598678
31.799400000000006,0.7055928578871019,0.0017323651666282856
31.999333333333336,0.7051590506572161,0.00188711756428258
32.199266666666674,0.7046894529333562,0.002030408682833963
32.39920000000001,0.7041869034257768,0.0021613158273483695
32.59913333333334,0.7036544535195458,0.0022789776951601054
32.79906666666667,0.7030953522003872,0.00238259886752831
32.999,0.702513029948927,0.002471454030432604
33.198933333333336,0.7019110816695808,0.002544891907357234
33.39886666666667,0.7012932487242549,0.0026023388881376112
33.59880000000001,0.7006634001446438,0.0026433023392324496
33.79873333333334,0.7000255131002153,0.0026673735821346758
33.99866666666667,0.6993836527019534,0.002674230528036914
34.1986,0.6987419512245691,0.002663639958317089
34.39853333333335,0.6981045868321826,0.0026354594419005723
34.598466666666674,0.6974757618944083,0.0025896388820792135
34.7984,0.696859680981345,0.0025262216869183832
34.99833333333334,0.696260528627177,0.0024453455589543167
35.19826666666667,0.6956824469528989,0.0023472429014670653
35.3982,0.695129513239144,0.0022322408402035837
35.598133333333344,0.6946057175401448,0.0021007608610132183
35.79806666666667,0.6941149404295663,0.0019533180654364257
35.998000000000005,0.6936609309682555,0.0017905200478513937
36.19793333333334,0.6932472849829211,0.0016130653993235652
36.39786666666667,0.6928774237433302,0.0014217418448151564
36.597800000000014,0.6925545731238573,0.0012174240218871023
36.79773333333333,0.6922817433331054,0.0010010709104591798
36.997666666666674,0.6920617092928781,0.000773722924579236
37.1976,0.6918969917450136,0.0005364986784829711
37.397533333333335,0.6917898391615224,0.00029059144049478657
37.597466666666676,0.6917422105301008,3.726528952782991e-05
37.79740000000001,0.6917557590834458,-0.00022214900992739695
37.99733333333334,0.6918318170369021,-0.00048625839737417837
38.19726666666668,0.6919713813948161,-0.0007536121525103939
38.397200000000005,0.692175100881612,-0.0010227067592312273
38.59713333333333,0.692443264049037,-0.001291990977796177
38.79706666666668,0.692775788606264,-0.0015598711048016012
38.99700000000001,0.6931722120146417,-0.0018247163999721202
39.19693333333334,0.6936316833838336,-0.0020848646582508268
39.39686666666667,0.6941529567009209,-0.002338627905229255
39.5968,0.6947343854187998,-0.002584298193618444
39.79673333333334,0.6953739184248856,-0.002820153478220543
39.99666666666667,0.6960690974057641,-0.003044463546714995
40.19660000000001,0.6968170556180512,-0.003255495983528739
40.39653333333334,0.6976145180703398,-0.003451522144110932
40.59646666666667,0.6984578031157477,-0.003630823117081022
40.796400000000006,0.6993428254492776,-0.0037916956519618086
40.99633333333334,0.7002651004989516,-0.003932458030544948
