name,x_mm,y_mm,A_Wb_per_m,Bx_T,By_T,B_abs_T,Hx_A_per_m,Hy_A_per_m,H_abs_A_per_m,mu_r_abs_from_B_over_mu0H,mu_x_femm,mu_y_femm
outer_bridge_lower,37.7,4.3,-0.01097587123497553,0.3766092414056014,-1.78335697892421,1.8226893961917339,20651.68234799862,-97791.86964285013,99948.6955995266,14.511946623467011,14.51194662346701,14.51194662346701
outer_bridge_upper,22.5,30.4,0.01119053308942526,-1.359475464529389,1.216837104496539,1.824518039794871,-75558.94135387806,67631.17526928279,101405.76653634266,14.317778698000371,14.31777869800037,14.31777869800037
center_bridge,21.9,12.7,-9.2187810217593e-05,-1.632088404162095,-0.9415540716717832,1.8842071618805847,-129033.6823844225,-74439.71093847093,148966.3108031045,10.065392705428952,10.06539270542895,10.06539270542895
