name,x_mm,y_mm,A_Wb_per_m,Bx_T,By_T,B_abs_T,Hx_A_per_m,Hy_A_per_m,H_abs_A_per_m,mu_r_abs_from_B_over_mu0H,mu_x_femm,mu_y_femm
fem_group_7_label_6,35.47253189316796,3.552742755700395,-0.0131020329924436,0.07136210405543027,-0.1564819450963109,0.17198589778334417,56788.15804929959,-124524.3753335623,136862.0288715834,0.9999999999999996,1.0,1.0
fem_group_7_label_11,20.81303142613167,28.943742378186958,0.0130991673376694,-0.09877916899726887,0.141759268214717,0.1727802487339426,-78605.96510212519,112808.44132731,137494.15327327076,1.0000000000000002,1.0,1.0
fem_group_7_label_17,30.87380564491524,17.824999999999992,-4.953707543582254e-06,0.6392341349497065,0.3697160437013908,0.7384512389150067,80.39108831230601,46.49607005422723,92.86878706284793,6327.646167388922,6327.646167388921,6327.646167388921
fem_group_7_label_20,35.64333998677726,0.689067911751459,-0.01288655946301777,-0.2521921287804033,-0.1504040565035023,0.29363625462721776,-48.63930354843004,-29.00783856564808,56.63246902552474,4126.048378170557,4126.048378170556,4126.048378170556
fem_group_7_label_23,18.418420309898096,30.523503948399064,0.01289238923280896,-0.2691725515942799,-0.1467914804567099,0.30659680570163794,-50.60816734092673,-27.59883117047146,57.64444538360508,4232.532452942941,4232.53245294294,4232.53245294294
