name,x_mm,y_mm,A_Wb_per_m,Bx_T,By_T,B_abs_T,Hx_A_per_m,Hy_A_per_m,H_abs_A_per_m,mu_r_abs_from_B_over_mu0H,mu_x_femm,mu_y_femm
fem_group_7_label_24,35.47253189316796,3.552742755700395,-0.01286989494527658,0.07204529609350399,-0.1644001490167464,0.17949354775570373,57331.82499900189,-130825.481805297,142836.42689210715,0.9999999999999999,1.0,1.0
fem_group_7_label_29,20.81303142613167,28.943742378186958,0.0128696622628662,-0.1049926674114325,0.1464056583977317,0.18016125282935003,-83550.51003466416,116505.9211531123,143367.76970709887,1.0,1.0,1.0
fem_group_7_label_56,30.87380564491524,17.824999999999992,2.79862988497817e-07,0.6177388842556917,0.3550460806878595,0.7125019638802947,78.2590527614742,44.97947380272883,90.26423656517332,6281.458406417434,6281.458406417434,6281.458406417434
fem_group_7_label_59,35.64333998677726,0.689067911751459,-0.01264883193697667,-0.2704790891447885,-0.1805848740204414,0.32522274580596783,-49.13181930974902,-32.80277018271329,59.07586140163959,4380.876247324782,4380.876247324781,4380.876247324781
fem_group_7_label_62,18.418420309898096,30.523503948399064,0.0126468298871985,-0.2783841091862814,-0.1347715863191742,0.30929127489540675,-52.07188522906273,-25.20909183884045,57.853085852422545,4254.330994578827,4254.330994578828,4254.330994578828
