angle_deg,lambda_a_raw,lambda_b_raw,lambda_a,lambda_b
0.01,1.1670002492467597,0.011088539566086242,1.0626375850604104,0.0029391048419247978
0.20993333333333336,1.151957397917814,0.029674872280549713,1.062220809656672,0.0021956674839081402
0.40986666666666677,1.1737336694925624,0.019216698646059925,1.0638055260355603,0.0025552414575269683
0.6098000000000001,1.1459100456868858,-0.016366206810406275,1.066124211240113,0.004707231098179156
0.8097333333333334,1.1325388671884142,0.06045223168088608,1.0676063302644545,0.008611361028157637
1.0096666666666667,1.1670723629061306,0.05173535344939133,1.06710850433615,0.013459359533779545
1.2096000000000002,1.2181204232632732,0.07009772709448338,1.0644705073074536,0.017983186106628874
1.4095333333333337,1.2238304285950499,0.12081994965443446,1.060657639929601,0.021006111736579822
1.609466666666667,1.1719742680934002,0.09388502270804525,1.057409504475176,0.02202944590266427
1.8094000000000001,1.1312740199435847,0.051972933477010645,1.0565085806384567,0.021620380126567623
2.0093333333333336,1.0532672120657764,0.10406723648952265,1.0589355665372675,0.02142744583361861
2.209266666666667,1.1769574589001888,0.05618742268178125,1.0642333693950814,0.023778698650052058
2.4092000000000007,1.2927597060529312,0.04437117348931731,1.0703362240094376,0.0309677918236745
2.609133333333334,1.2685253520594533,0.09686635756013728,1.0739582721510754,0.04445007439630295
2.8090666666666677,1.2266411895671545,0.1409490846952732,1.0714369112193198,0.06421199481023614
3.009000000000001,1.2201087062365987,0.16693473213467314,1.0597637911404456,0.0885271347406858
3.2089333333333343,1.2007540020017704,0.2056026880294849,1.0374699396151332,0.11418881226905052
3.4088666666666674,1.142748407123531,0.263944795008745,1.0050843583535112,0.13715624986009178
3.6088000000000005,1.0955210723844453,0.307152234941353,0.9650362651404635,0.15342253973128847
3.8087333333333344,1.0238081691483316,0.3326977226124981,0.9210627119005512,0.1598519254541803
4.0086666666666675,0.9656455400421109,0.3503715493780339,0.877344443463409,0.15475950654641224
4.2086000000000015,0.9442429422361609,0.3109044204508978,0.8376655756744859,0.13810505395744088
4.4085333333333345,0.9028940861795332,0.257283057781096,0.8048537932422234,0.11130523170356872
4.608466666666667,0.8497282179994985,0.20844962222183863,0.7806270616856258,0.07678583314658363
4.808400000000001,0.822936665984122,0.17983762651120902,0.7658045802002547,0.03745673592728542
5.008333333333334,0.8059561322218107,0.14024205573166895,0.76070105959919,-0.003720342300026977
5.208266666666668,0.8165144690976645,0.0910408426550071,0.7654681912873346,-0.04397595036000112
5.408200000000001,0.8158193540488852,0.03133938559204757,0.7801949536356656,-0.08079537360605392
5.608133333333335,0.826459609157296,-0.013888143235066715,0.8047071978068324,-0.11189101290364864
5.808066666666668,0.8397857799477386,-0.031304217383766986,0.8381621924361717,-0.13520941257435384
6.008000000000001,0.8815220018786782,-0.05449521341535594,0.878650067000733,-0.1490666559962615
6.207933333333335,0.9267515736974548,-0.07788103513661604,0.9230411645823697,-0.1524255709843537
6.407866666666668,0.9668288113585306,-0.07941454656350899,0.9672413915523798,-0.14523461534452795
6.607800000000002,0.9944899337825082,-0.07672234342506687,1.00686377565807,-0.12868365884150598
6.807733333333334,1.012306874135428,-0.06229532636660574,1.0381525628211592,-0.10522728394838908
7.007666666666668,1.023998410509859,-0.04795999069783424,1.0588745570134492,-0.07828872763662426
7.207599999999999,1.0334713585890667,-0.02966743673957503,1.0688720109420957,-0.05166655250634658
7.407533333333334,1.0459953621887355,-0.018931179787120857,1.0700655617486983,-0.028780728135458265
7.607466666666668,1.0546890893076897,-0.006826532983781539,1.065874083036883,-0.011969635377906539
7.807400000000001,1.0450799635420271,-0.007228353934538686,1.0602173804191568,-0.002052492473117348
8.007333333333333,1.0407782843435032,-0.008163874661011617,1.056414271378435,0.0017028604191825737
8.207266666666667,1.042551614083894,-0.010342940541121226,1.0563275795913645,0.001195192072189075
8.407200000000001,1.0449276448353482,-0.01145501167595382,1.060022812575892,-0.0011865093723398105
8.607133333333334,1.0451009778956253,-0.0071312174827468785,1.0660282907447873,-0.00330973520346249
8.807066666666667,1.0449593957006493,0.0017148609254619986,1.07207582273557,-0.0038748855392528128
9.007000000000001,1.0446037254747305,0.009820782102750038,1.0760384327388817,-0.0026460902365679417
9.206933333333332,1.0403180587541687,0.00936123783717639,1.0767238787725955,-0.00028746280060757334
9.406866666666668,1.0351228233039786,-0.0027090161708836465,1.0742495599224402,0.0021028308687006444
9.606800000000002,1.0361870067708279,-0.012293859897341644,1.0698894278374036,0.0035639081935937905
9.806733333333336,1.0417325863859734,-0.017500662610673894,1.0654839929666144,0.0037228761464248245
10.006666666666666,1.0474365164986081,-0.006980822645665692,1.0626651568286916,0.002954869557874384
10.206600000000002,1.0525780711811048,5.8096300257103286e-05,1.0622088455826701,0.0022017299321329736
10.406533333333336,1.0522563562596114,0.004720600970143353,1.0637687449750894,0.002535584791865543
10.606466666666668,1.0490792220978142,0.004702437188882348,1.06608824355147,0.004655741698042581
10.8064,1.051639983985128,0.003735388797660319,1.0675958123209788,0.0085353964691294
11.006333333333334,1.0562491169379835,-0.00280374800226394,1.0671355119261414,0.01337744847675321
11.20626666666667,1.052739586095305,-0.0019608999900195003,1.0645281919496596,0.017917434411754165
11.4062,1.0427087448042989,0.004291963174023965,1.0607219471045397,0.020972059636609915
11.606133333333334,1.0404079478862749,0.008839108832712828,1.0574487141551592,0.022027301647450696
11.806066666666668,1.046299468361258,0.011090225415894224,1.0564973133560325,0.02163127444236568
12.006000000000002,1.052138315945374,0.013955183451230535,1.0588680251171658,0.02141667999996445
12.205933333333334,1.0521481351738462,0.021926340777323763,1.0641306595263835,0.023705488055375746
12.405866666666668,1.0476534304365064,0.02804166871177077,1.070244605330369,0.030798630262993985
12.605800000000002,1.0466112945299177,0.04126008303051492,1.0739383973954755,0.044171428429468515
12.805733333333334,1.0430767301314614,0.05646399906714941,1.0715473290263196,0.06383810161344734
13.005666666666668,1.0358644566827686,0.07206265017174511,1.0600440334826087,0.08810020381868255
13.205600000000002,1.0159108138994493,0.09491053784840447,1.037928647359407,0.11377137716016791
13.405533333333334,0.9860976225588273,0.12170016904924841,1.0056960961325596,0.13681791407204877
13.605466666666667,0.9474073998439334,0.1370137010190608,0.9657476351650489,0.15322504323268
13.805400000000002,0.9026155821616286,0.148461699091939,0.9218052377741897,0.15983677009049171
14.005333333333335,0.8542036117417836,0.13801400604910494,0.8780496112121977,0.15494127507188232
14.205266666666668,0.8125041942558279,0.1213388612029335,0.8382771165002779,0.13847150207326822
14.405199999999999,0.7749514489498577,0.10021853373000945,0.8053338049310111,0.11182301133715522
14.605133333333335,0.7517839729200454,0.06937747564770869,0.7809552357104217,0.07740912248048655
14.80506666666667,0.7370084520788373,0.03468909339452935,0.765972546605046,0.03813562882765487
15.005000000000003,0.7358482434090615,0.0031147038245988154,0.7607056002529529,-0.0030340445075450603
15.204933333333337,0.7381516311743093,-0.03327030537844138,0.7653071450741625,-0.04332631426412388
15.404866666666669,0.7514716294107785,-0.06603597659106186,0.779868061199888,-0.08022236620187571
15.604800000000004,0.7638644305540684,-0.09105849692075717,0.8042215883938336,-0.11143101656730209
15.804733333333333,0.8010245989152468,-0.10926321470610487,0.8375397718983895,-0.13489422463336068
16.00466666666667,0.845224306205234,-0.12830893655107137,0.8779327599917977,-0.1489199728261278
16.204600000000003,0.8906403035357503,-0.14071454862342153,0.9222903826124382,-0.1524575221716856
16.404533333333333,0.9429295034460031,-0.1314065723712973,0.9665301407378163,-0.14543634770810332
16.60446666666667,0.9791278106998221,-0.11305332434139931,1.006262722513863,-0.12902461407624666
16.804400000000005,1.0007728802453708,-0.09152769080408556,1.037714010182691,-0.10565732056284706
17.004333333333335,1.022194603666967,-0.06981247065962462,1.0586195780009984,-0.07874572283110866
17.20426666666667,1.0305415224546088,-0.044876438875280485,1.0687853652188277,-0.05208812694630144
17.4042,1.0343795433681549,-0.03152315306154139,1.0701006175695296,-0.0291170348343942
17.604133333333337,1.0397111648682456,-0.024325762234539187,1.0659666200367004,-0.012193437481971249
17.80406666666667,1.0361892723287331,-0.01803877873886188,1.0603040661079708,-0.0021633669269755518
18.004,1.0372816588748408,-0.013619355528434468,1.0564499342325475,0.0016815697488963659
18.20393333333334,1.0391702378391023,-0.009524614249827546,1.0562957852161108,0.0012256955715920603
18.403866666666666,1.039225271938885,-0.006425121912717167,1.0599365757134893,-0.001143903893796241
18.6038,1.0393440661907771,-0.005211710965145121,1.0659211939759057,-0.0032849466460724464
18.803733333333337,1.0400390486962654,-0.0037779641788174036,1.0719871161822228,-0.0038809460725759285
19.003666666666668,1.0403541485867664,-0.0028322404750450968,1.0759976589695384,-0.0026785965297087795
19.2036,1.040488138547932,-0.002068871398059047,1.076740499130837,-0.0003302172972599808
19.403533333333336,1.040652423609005,-0.0011147322318482882,1.0743110056061296,0.0020685524490879
19.60346666666667,1.040639761962862,-0.0003652953883203143,1.0699677499749132,0.003550224512259834
19.803400000000003,1.0406866229513132,4.665897711849336e-05,1.0655480672898594,0.0037298360977168115
20.003333333333334,1.0408552002012652,0.0003130192254468105,1.062693412858166,0.0029706351683482387
20.203266666666668,1.0410552546598275,0.0005282327467393152,1.0621974642862468,0.0022081036510483852
20.403200000000005,1.0407449758058727,0.001168534471349084,1.0637321827948258,0.002516442485724478
20.603133333333336,1.04065858389439,0.001656107930423723,1.066052039996219,0.004604760357167865
20.80306666666667,1.0407744624109219,0.002008879116862479,1.0675847234105194,0.008459711057744294
21.003000000000004,1.0406176626956516,0.0030699101943370707,1.0671618949925032,0.013295451714551494
21.202933333333334,1.0402708981661009,0.004375389303597794,1.0645855239168711,0.01785125370875171
21.402866666666668,1.0399113233307804,0.005678944163026909,1.0607864007237404,0.020937425974536402
21.602800000000002,1.0397782121755035,0.007434119036426323,1.0574885881409688,0.02202472750754254
21.802733333333336,1.0402389616741052,0.010273564113564886,1.0564870041356045,0.021642202193201277
22.00266666666667,1.040669942086372,0.013108517527643174,1.0588013266706742,0.021406610193216845
22.202600000000004,1.0370287032535361,0.017473907668971642,1.0640282162949002,0.02363363255457795
22.402533333333338,1.035271603696757,0.02603548505445363,1.0701523236762611,0.030631249299895236
22.60246666666667,1.0319183973938328,0.03476363386586464,1.073916816053738,0.04389457313934177
22.802400000000002,1.0304957468242604,0.047700442700020225,1.071655177212962,0.06346552158419719
23.002333333333336,1.0220177963789054,0.06754525232612207,1.060321278044455,0.08767368491807098
23.20226666666667,1.0048557087818393,0.0898258906748521,1.0383844971394527,0.11335321196593966
23.402200000000004,0.9783979347551632,0.12385793103507405,1.0063056576972056,0.13647771204942657
23.602133333333335,0.946320151592521,0.13496658583547166,0.9664578844784761,0.1530247892726757
23.802066666666672,0.8863274679743015,0.1555661257189411,0.9225478253885682,0.1598183768121229
24.002000000000002,0.8405325888005705,0.13856462739641742,0.8787559094736173,0.15511979166198234
24.201933333333336,0.8014077911702505,0.11294958873675691,0.8388905825077392,0.13883509707163116
24.40186666666667,0.7716063916779654,0.10380446301781998,0.8058162188533,0.1123386213919184
24.6018,0.747597204373931,0.07154721463970704,0.7812860331062736,0.0780310603223611
24.80173333333334,0.7320177797125852,0.04193466670061966,0.7661432166910473,0.0388139996657888
25.001666666666672,0.7292302583566534,0.006019681857915921,0.7607128844026846,-0.0023474966271109956
25.201600000000003,0.7313067566927843,-0.025064387543727716,0.7651488724598913,-0.042675728990976027
25.401533333333337,0.7530620623264643,-0.05975576770827299,0.7795439060526137,-0.07964777294745064
25.60146666666667,0.7742354210561224,-0.09665617897055584,0.8037384962024847,-0.11096885929819852
