fit_kind,apply_s1_correction,theta_offset_deg,structure2_scale,structure1_scale,structure1_condition,solver_scaling,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,Br_rms,Bt_rms
edge_Br_only_kS1,False,-86.0,1.0,-1.1875644598109365,5229.6786359462185,rowcol,0.2520146478011841,0.5967951236799037,0.14394562272017009,1.1494352502161824,0.3720218777314854,0.6400023237426579,0.3177878910386368,0.6188789723760811,0.17791374016232492,0.6241671908013197,0.4602257300061807,0.023370043042651906
edge_BrBt_kS1,False,-86.0,1.0,-1.1813580129815373,5229.6786359462185,rowcol,0.2521511802671237,0.5968947252949587,0.14321463073129964,1.1499426521600742,0.37193234027930977,0.6397875507854129,0.31778954523064296,0.6188152047853793,0.177403836464386,0.6241109556174192,0.46061824236720833,0.023389951416316123
all_BrBt_kS1,False,-86.0,1.0,-0.2702795368892417,5229.6786359462185,rowcol,0.33340048575918907,0.6157102262884362,0.03902743123820027,1.285693041664303,0.3697712088028257,0.6187946268176742,0.35207199846926396,0.6172617113558165,0.13490309598613548,0.6244392244924463,0.5185258010295039,0.026353510141702053
edge_BrBt_cS2_kS1,False,-86.0,0.8184802493906791,-0.05530951224094094,5229.6786359462185,rowcol,0.29653629455598074,0.6257373090099095,0.19014693178265468,1.0245796645606011,0.30157394830490686,0.6240619477636615,0.29906796966230953,0.6248961930171936,0.20835933032917245,0.6285813106281104,0.4350034363241393,0.02211735717941517
all_BrBt_cS2_kS1,False,-86.0,0.9833803780484356,-0.13957959059945152,5229.6786359462185,rowcol,0.34176958906855115,0.6180307080568863,0.039913554147113194,1.2846552810188805,0.36046133271310027,0.6168757821371248,0.3512481332793118,0.6174507598799754,0.13483451590921866,0.6246098308506924,0.517969368722528,0.026331685653623777
edge_Br_only_kS1,False,-84.0,1.0,-0.9342623012699312,5229.6786359462185,rowcol,0.2484474407914043,0.5973474735359319,0.11177404372190335,1.1915555715019122,0.4042061347756513,0.641262333651615,0.3355586178075888,0.6197987218790606,0.16164258638350407,0.6256251626420156,0.4786893681959816,0.024485619409176564
edge_BrBt_kS1,False,-84.0,1.0,-0.9299748581710809,5229.6786359462185,rowcol,0.2487349439252092,0.5974537385337638,0.11128208678289551,1.1917764735524032,0.40403099300319434,0.6410983643905059,0.3355594613988565,0.6197644714163739,0.1613493572305827,0.6255944171971812,0.478948854685122,0.024497952433523006
all_BrBt_kS1,False,-84.0,1.0,-0.24079359049506507,5229.6786359462185,rowcol,0.3324770866663514,0.6158282249390981,0.035362280136338985,1.2874705118058556,0.37980312811456296,0.6208494743435938,0.3569463684301721,0.6183559252358809,0.13577207494934931,0.6255389261061993,0.5209799578304238,0.02652168813960535
edge_BrBt_cS2_kS1,False,-84.0,0.811317800752098,0.003923647737337325,5229.6786359462185,rowcol,0.29915979511475854,0.6271547625099514,0.19027608280475353,1.0259677841505686,0.29903251994394847,0.6228670078961913,0.29909610768221884,0.6250043330117552,0.20846664730578363,0.6287039246084359,0.4349454868436167,0.022117156866929284
all_BrBt_cS2_kS1,False,-84.0,0.9565479564244708,0.08831762883458882,5229.6786359462185,rowcol,0.3598598269188585,0.6225155867959107,0.03995672139893351,1.2935087215001086,0.34240427258020156,0.6127809579434754,0.35123273968108554,0.61764422717494,0.13484009783653547,0.6249277129998239,0.5179686723750566,0.026329993488528772
edge_Br_only_kS1,False,-82.0,1.0,-0.6841022540347077,5229.6786359462185,rowcol,0.26213977531075705,0.6034206567717255,0.08085613176795722,1.2192362208103509,0.4209021228668682,0.6382175627084018,0.35069383865341275,0.6211458326214649,0.1496612686333003,0.627323190834914,0.49618435708036795,0.02548284977897779
edge_BrBt_kS1,False,-82.0,1.0,-0.6807499180864115,5229.6786359462185,rowcol,0.26253904969179803,0.6035132337052151,0.08048714697352707,1.2194295954052763,0.42065457348820956,0.6380845693574927,0.3506944034274461,0.6211219454798605,0.14948954728364403,0.6273023382549522,0.4963761594073976,0.02549121399668336
all_BrBt_kS1,False,-82.0,1.0,-0.20308010695716122,5229.6786359462185,rowcol,0.3356336705081559,0.6169617668963346,0.03107353762503039,1.291236822682392,0.38678309902251456,0.6219069118543491,0.36213533466257675,0.61945107134702,0.13673388846064743,0.626668236765871,0.5239450866185774,0.026711407026810963
edge_BrBt_cS2_kS1,False,-82.0,0.8093529239566105,0.02560301653334969,5229.6786359462185,rowcol,0.3008458685508723,0.6278482471803426,0.18982497824136318,1.0291491331288498,0.2973017019102175,0.6219456848846443,0.29907745862820867,0.6248898537703316,0.2081074545084616,0.6286273536222747,0.43515056549377584,0.02211981358544456
all_BrBt_cS2_kS1,False,-82.0,0.9484106267794374,0.1675220013840083,5229.6786359462185,rowcol,0.370690876545421,0.6243942128168376,0.03989626240021272,1.3094757057504922,0.3290141486960461,0.6094682300724368,0.35045405666281715,0.6169407530215398,0.13454835872355211,0.6244705269103793,0.517992075236649,0.026288404784168516
edge_Br_only_kS1,False,-80.0,1.0,-0.4677563559222766,5229.6786359462185,rowcol,0.2877189021515282,0.6107027932347342,0.055410013245554175,1.2406581056293402,0.42248472481665317,0.6333105016899154,0.3614973455598734,0.6221632753406195,0.1430080760050746,0.6286173189862984,0.510497803358507,0.0262360281036344
edge_BrBt_kS1,False,-80.0,1.0,-0.4644425980141155,5229.6786359462185,rowcol,0.2882459336436064,0.6107882404376085,0.05507001405872949,1.2410031781018855,0.4221270110553766,0.633176911564221,0.36149795656225253,0.6221367051923248,0.14289479735269428,0.6285959785439202,0.5106748751314547,0.026242945731598372
all_BrBt_kS1,False,-80.0,1.0,-0.16026556320691998,5229.6786359462185,rowcol,0.3419908618106619,0.6186599081164847,0.026865029969040485,1.2977214902450471,0.389844922043336,0.6218970998786336,0.36672058203292857,0.6202883385460565,0.13762530809023515,0.6275838027327632,0.5270629162563596,0.026892605352357643
edge_BrBt_cS2_kS1,False,-80.0,0.808998473826043,0.03645393024090404,5229.6786359462185,rowcol,0.302048618481795,0.6281631225072452,0.18914987015659523,1.0331397548463457,0.296009871490398,0.6212374116589091,0.299041802132523,0.6246933424533722,0.207568799594146,0.6284792564663182,0.43545768185283307,0.022123593829644662
all_BrBt_cS2_kS1,False,-80.0,0.9463329198048955,0.1996518510887804,5229.6786359462185,rowcol,0.3772405700543079,0.6248105336133766,0.03988634530005127,1.327104365480883,0.31918612988051903,0.6070690640049015,0.3493953797954123,0.6159613515257218,0.13417027112732202,0.6237708349111745,0.5180224378270227,0.026234955433484208
edge_Br_only_kS1,False,-78.0,1.0,-0.2940720168485587,5229.6786359462185,rowcol,0.3162152209825558,0.6166683892371267,0.03688268418432096,1.2643922194216746,0.4136157569173844,0.6280013840896446,0.3681937697001065,0.6223877182837976,0.14014211159454912,0.6291690426275525,0.5211637238945759,0.026738515751843273
edge_BrBt_kS1,False,-78.0,1.0,-0.2902886008204951,5229.6786359462185,rowcol,0.3169063082907207,0.6167476038134321,0.03654589123795642,1.2650755106036302,0.41308900380013625,0.6278475008884675,0.368194649835201,0.6223487792114296,0.1400661909820171,0.6291404174119393,0.5213500242843294,0.026744845646885097
all_BrBt_kS1,False,-78.0,1.0,-0.11578672961667869,5229.6786359462185,rowcol,0.350208199589663,0.6204026515652102,0.023426337291102522,1.3072520970413317,0.3890249072107674,0.6210093802892974,0.37014300648705306,0.6207075374980794,0.13832870912783948,0.628133712446496,0.5299998523623795,0.027042536880259135
edge_BrBt_cS2_kS1,False,-78.0,0.8093236576696603,0.04292048597098099,5229.6786359462185,rowcol,0.3028909015433115,0.6282051787510716,0.188405047306308,1.037362447040962,0.29506540828637273,0.6207460224194704,0.2990002761886616,0.6244689427970349,0.20697467169645245,0.6283065234269903,0.4357973310943739,0.02212771085566212
all_BrBt_cS2_kS1,False,-78.0,0.946918566909576,0.21106304146403831,5229.6786359462185,rowcol,0.3806861045717706,0.6242508487205258,0.04000095538015081,1.3430626364637606,0.3126220506712114,0.6056755174333682,0.3482904487199034,0.6149890032624475,0.13380796420773533,0.6230570497076835,0.5180515161106543,0.02618355568074614
edge_Br_only_kS1,False,-76.0,1.0,-0.16094884464858822,5229.6786359462185,rowcol,0.3415303562109221,0.6205093496251645,0.02551061483342876,1.2927203582515596,0.3996193896556367,0.6231233166260611,0.37173710059059495,0.6218239426381003,0.13922649252008384,0.6290188285737301,0.5285525609863243,0.027036421974737893
edge_BrBt_kS1,False,-76.0,1.0,-0.15654195001774793,5229.6786359462185,rowcol,0.34238387807897225,0.6205728172359668,0.02523542306113149,1.2939044550291592,0.3988920865692024,0.6229449037350232,0.3717384051829841,0.6217656506301982,0.13918363953714244,0.628978666662906,0.5287494512110531,0.02704202329796649
all_BrBt_kS1,False,-76.0,1.0,-0.07306545315759232,5229.6786359462185,rowcol,0.35882692660616733,0.6217756506886133,0.021222570057326338,1.3193363776678915,0.38519371584793205,0.6196088979951464,0.3722555676075307,0.6206880507045623,0.13879285145121462,0.6282915971826876,0.5324953679950238,0.02714963096042715
edge_BrBt_cS2_kS1,False,-76.0,0.8099558147867949,0.046986442528657184,5229.6786359462185,rowcol,0.3034058451309575,0.6280331832856234,0.18771850371784216,1.041211559640289,0.2944570996486623,0.6204955878387276,0.2989609761277585,0.6242577799583761,0.2064273724790042,0.6281427445143389,0.4361117199139723,0.022131485171622802
all_BrBt_cS2_kS1,False,-76.0,0.948885874417461,0.21072194450993503,5229.6786359462185,rowcol,0.3817381910607244,0.6230810919097831,0.040247716683759385,1.3546147827327442,0.30920116759445854,0.6053221272039221,0.34733616206535006,0.6142234277009373,0.1335337420815409,0.6224821109092433,0.5180735343814118,0.026144278515069567
edge_Br_only_kS1,False,-74.0,1.0,-0.06277043619524611,5229.6786359462185,rowcol,0.36116042193520137,0.622377805093285,0.02074104760174856,1.3225285371566369,0.384821500555862,0.6192006377187995,0.3731890547517619,0.6207836743598704,0.1390711362112998,0.6284324160952718,0.5332920067173741,0.027188762179238
edge_BrBt_kS1,False,-74.0,1.0,-0.05782449986215807,5229.6786359462185,rowcol,0.3621325638654443,0.6224133356742534,0.0206312886468814,1.3242544268657193,0.38391187254794695,0.6190070748919116,0.37319081949707994,0.6207044156865605,0.1390576781362282,0.6283801387371245,0.5334888204262759,0.027193221150776884
all_BrBt_kS1,False,-74.0,1.0,-0.03519715153662086,5229.6786359462185,rowcol,0.36659998204228117,0.6225760041437619,0.02027648239915015,1.33243957602997,0.37976009644478187,0.6181238460924525,0.3732438990040278,0.6203432978721272,0.1390319995467615,0.6281472243362451,0.5343908596915024,0.027213757585296684
edge_BrBt_cS2_kS1,False,-74.0,0.8106807552383252,0.04919408535149301,5229.6786359462185,rowcol,0.3036013621410101,0.6277073979313241,0.1872178097451773,1.0440121302063659,0.2941960650412695,0.620505909386619,0.29893152191292544,0.6240998605603622,0.2060284022825414,0.6280194789819535,0.43634283027631904,0.022134227807522423
all_BrBt_cS2_kS1,False,-74.0,0.9515999836046886,0.20218228755540854,5229.6786359462185,rowcol,0.380970899139981,0.621655989326672,0.04057060337586898,1.3597441135171473,0.3087517652060643,0.605939835271624,0.346714697190865,0.6138107200620574,0.13339809742829106,0.6221561394396337,0.5180844844068286,0.026124357657339354
edge_Br_only_kS1,False,-72.0,1.0,0.006052518138939225,5229.6786359462185,rowcol,0.3747891034042028,0.6228300948191928,0.020283385115268292,1.3485203945508415,0.3721494031477585,0.6165390907819847,0.37347041122217517,0.6196775678987477,0.13911569402080898,0.627735030167836,0.5360087170948177,0.027249661124447235
edge_BrBt_kS1,False,-72.0,1.0,0.011308400859114961,5229.6786359462185,rowcol,0.37581298941909685,0.6228306922550406,0.02034943896136472,1.3506529806114824,0.3711214699441986,0.6163495157257551,0.3734725095647679,0.6195831166474165,0.13912479358407379,0.6276745732272055,0.536190761453709,0.02725272539365791
all_BrBt_kS1,False,-72.0,1.0,-0.004674859002489977,5229.6786359462185,rowcol,0.3727041929607505,0.6228289154057088,0.020188608134768738,1.3442546662305113,0.37425113364300383,0.6169263528900273,0.37347915236670143,0.619870578317666,0.13910698137853808,0.6278601400526994,0.5356376684077759,0.027243445954854388
edge_BrBt_cS2_kS1,False,-72.0,0.8113427683544374,0.04947893345493575,5229.6786359462185,rowcol,0.3034874188897061,0.6273057068533435,0.18701948450312855,1.045105343364618,0.2942875292472121,0.6207723946198892,0.29891877703744,0.6240320145120204,0.20587023391464465,0.6279652701048439,0.4364370085513584,0.022135303383473914
all_BrBt_cS2_kS1,False,-72.0,0.9546623173847907,0.18701197032725816,5229.6786359462185,rowcol,0.37888563813561743,0.6203164481054719,0.04086785627778543,1.3575010380698003,0.31098022165407363,0.6073375018860465,0.34656986843845256,0.6138303156804844,0.1334252115131071,0.6221410167334652,0.5180824368264414,0.02612747708793504
edge_Br_only_kS1,False,-70.0,1.0,0.04987423484769396,5229.6786359462185,rowcol,0.3830684447690627,0.6225269767053934,0.021217981007874292,1.3659863754408943,0.36324221848534655,0.6152061984067081,0.3732781660464081,0.618859947731008,0.13916582570110397,0.6271984553951414,0.5372491661982107,0.02726193851267613
edge_BrBt_kS1,False,-70.0,1.0,0.05512340494869469,5229.6786359462185,rowcol,0.38407140663589,0.6224951984088485,0.021382916343528968,1.3682373122926346,0.3621879191065788,0.6150431651711527,0.37328032696067737,0.6187626222480918,0.13918841957138597,0.6271374782377712,0.5374027134803767,0.027263667608887453
all_BrBt_kS1,False,-70.0,1.0,0.016832068057303848,5229.6786359462185,rowcol,0.3767883776234938,0.6227272472160011,0.020438353022434744,1.3525040588080686,0.36991365213113336,0.6162335090255926,0.37336378003654064,0.6194733951989824,0.13909629980129998,0.6275949573847409,0.5362867750435897,0.027251347969422142
edge_BrBt_cS2_kS1,False,-70.0,0.8118270797763898,0.04750191386049021,5229.6786359462185,rowcol,0.3030910823225356,0.6269230160584457,0.18719882767097115,1.0440341890238696,0.294712158151792,0.6212489131078146,0.29892725200642606,0.6240788766664196,0.20601265900924748,0.6279990291122428,0.43635863185567675,0.02213429544138877
all_BrBt_cS2_kS1,False,-70.0,0.9577736456891143,0.1660298904672048,5229.6786359462185,rowcol,0.37588729019599965,0.6193443073658011,0.04102949796861989,1.3482812347627127,0.3154619777657986,0.6092168618050268,0.34696566686191055,0.6142772950759756,0.1336080466800934,0.6224385478453001,0.5180679121759038,0.026152961012988425
edge_Br_only_kS1,False,-68.0,1.0,0.07178789328924723,5229.6786359462185,rowcol,0.38691182745872243,0.6220651622181111,0.02193263023178905,1.372542163050052,0.35870644467143836,0.6150106543587254,0.37306324216083897,0.6185311359002291,0.1391830317139586,0.6269766143110693,0.5374792152294998,0.027255465980953374
edge_BrBt_kS1,False,-68.0,1.0,0.07666169691697147,5229.6786359462185,rowcol,0.38782445989809045,0.6220133101019214,0.022121307106688144,1.3745539101806987,0.3577252293843815,0.614892167259248,0.3730651327788087,0.6184459996291921,0.13920951220157912,0.6269240964568898,0.5375945977067738,0.027256185940556947
all_BrBt_kS1,False,-68.0,1.0,0.02862609102410515,5229.6786359462185,rowcol,0.3788826382032052,0.6225245516198226,0.02064961401293923,1.3559181016244122,0.3674631386274769,0.6160605810790724,0.37321148771902035,0.6192855791680207,0.1390675824813707,0.6274625003606947,0.5364647676093275,0.027249574723421006
edge_BrBt_cS2_kS1,False,-68.0,0.8120724855880668,0.042871314797752545,5229.6786359462185,rowcol,0.30246214191523507,0.6266545773299359,0.1877511229602911,1.0407879694491462,0.2954164395724703,0.62184032751569,0.29895691353989046,0.6242406082820886,0.20645219452282687,0.6281208798378337,0.43610820169832076,0.022131221374932154
all_BrBt_cS2_kS1,False,-68.0,0.9606859062002835,0.139843968703142,5229.6786359462185,rowcol,0.37223931605680033,0.6189062772308682,0.04098435863657593,1.3338803522960048,0.32165833962519635,0.6112188277210479,0.3478469274377417,0.6150562232563852,0.1339078478347187,0.6229847243160349,0.518043942319002,0.02619555302856048
edge_Br_only_kS1,False,-66.0,1.0,0.07422915370646814,5229.6786359462185,rowcol,0.3871627935905088,0.6218566803125726,0.021938522700001854,1.3690099509724616,0.35837524109562646,0.6155386021958063,0.37303401162888444,0.618690633469615,0.13917316250327558,0.6270787639948229,0.5371081967826217,0.027247509137484954
edge_BrBt_kS1,False,-66.0,1.0,0.07833924839251694,5229.6786359462185,rowcol,0.3879215605086675,0.6218028290841737,0.0220962100894964,1.3704747015299588,0.35755804999318824,0.6154711600986483,0.37303535889749334,0.6186299899123772,0.13919520115619974,0.6270417701271597,0.537181888526085,0.02724765989554949
all_BrBt_kS1,False,-66.0,1.0,0.031039978492839508,5229.6786359462185,rowcol,0.3792424399783469,0.622422615608215,0.020663564639450807,1.3548537761036044,0.3670340623355887,0.6162476097692191,0.3731827471056718,0.6193280771698405,0.1390588670667064,0.6274880430524308,0.5363415501380925,0.027246403269867697
edge_BrBt_cS2_kS1,False,-66.0,0.8120891117970878,0.035353683946551216,5229.6786359462185,rowcol,0.3016670415263686,0.6265657962306821,0.1885636966058277,1.0359943459414367,0.2963168413569299,0.6224145167692336,0.29900152845051314,0.6244837024251393,0.2070996782636398,0.628305274302856,0.43573606471496623,0.02212669430832862
all_BrBt_cS2_kS1,False,-66.0,0.9631880093765925,0.109116667295515,5229.6786359462185,rowcol,0.36803829305760666,0.6190136324968908,0.040738689739692614,1.3172372516087731,0.32895220818790694,0.6129907334739523,0.3490254311658257,0.6159951754816487,0.13426030503663244,0.6236574512393962,0.5180156309945889,0.026246161789182904
edge_Br_only_kS1,False,-64.0,1.0,0.059931026845818455,5229.6786359462185,rowcol,0.38452225779137367,0.6220424495834268,0.02132977794265145,1.3594406172175737,0.3615202007479271,0.6162679975938196,0.37318826007750855,0.6191481795680186,0.13914774505255983,0.6273812544498987,0.5365061503907771,0.027244469240255052
edge_BrBt_kS1,False,-64.0,1.0,0.06291124282087758,5229.6786359462185,rowcol,0.38506995006075034,0.6220033235514785,0.02142345913537188,1.3602229855309473,0.3609392697160006,0.6162436900694218,0.3731889649350277,0.6191164639783736,0.1391604335331494,0.6273620563482865,0.5365420402717802,0.027244429658960526
all_BrBt_kS1,False,-64.0,1.0,0.025395342072171045,5229.6786359462185,rowcol,0.3782105890393058,0.6224959105748925,0.02050423465885187,1.3511926055564976,0.3682982280151475,0.6165499286371496,0.37328290282670223,0.6195158680161452,0.13907510798694966,0.6276167950871734,0.5360953523178872,0.027245231291068782
edge_BrBt_cS2_kS1,False,-64.0,0.8119594092152174,0.025062533000200577,5229.6786359462185,rowcol,0.3007718556129122,0.6266602481787094,0.18942344460100427,1.0309000992919397,0.2973192528346531,0.6228381285333165,0.2990490010610542,0.6247429929968937,0.20778559763973334,0.6285024954500216,0.43534000000203366,0.022121893643303213
all_BrBt_cS2_kS1,False,-64.0,0.9651058981849929,0.0746939283853679,5229.6786359462185,rowcol,0.3632341055213265,0.6195181945360477,0.040386853239502134,1.3018675488173723,0.33670734209877373,0.614257572231822,0.350210173170524,0.616880940979735,0.13458828990386174,0.6243003727916641,0.5179891804351251,0.026293631268874205
edge_Br_only_kS1,False,-62.0,1.0,0.03289626069520287,5229.6786359462185,rowcol,0.3796588657244908,0.6224781454123863,0.020563026855770054,1.349929525195189,0.3670211073068083,0.6167441317505004,0.3733878360288407,0.6196040921928933,0.1391209650716523,0.6276842289575912,0.5359936222783023,0.027245269682510048
edge_BrBt_kS1,False,-62.0,1.0,0.034456235052304614,5229.6786359462185,rowcol,0.3799471964761962,0.6224614939551453,0.02059103069585487,1.3501461957905387,0.3667235351734796,0.6167435086548728,0.3733880279994544,0.6195954562157624,0.13912461302237797,0.627679029122958,0.5360030553660292,0.027245240615278873
all_BrBt_kS1,False,-62.0,1.0,0.013861383815131407,5229.6786359462185,rowcol,0.37615208966965574,0.6226813744760333,0.020307342433436584,1.347540893472487,0.3706654725104081,0.6167518254645545,0.37341641742691756,0.6197095459914168,0.1390989704161419,0.6277516393575349,0.5358801040433298,0.027245716138178597
edge_BrBt_cS2_kS1,False,-62.0,0.8118081751665788,0.012564304380315609,5229.6786359462185,rowcol,0.2998228654272674,0.6268654053609436,0.19007321610872666,1.0270417765938744,0.2983457771047993,0.623025611029413,0.2990845760602064,0.6249392968389329,0.20830447150591816,0.628652011654259,0.435039578504766,0.022118258989708137
all_BrBt_cS2_kS1,False,-62.0,0.9663081773024716,0.037643921125346945,5229.6786359462185,rowcol,0.35770196283649996,0.6201515649204468,0.04008055953682065,1.2910971456751756,0.3443489436030609,0.614878803920099,0.35108300220287997,0.6175082332431816,0.1348187301096922,0.624759296339699,0.5179705376052026,0.026327223941056226
edge_Br_only_kS1,False,-60.0,1.0,-0.001131719792179154,5229.6786359462185,rowcol,0.37339976535759006,0.6228361636810809,0.020223353021040127,1.3460999865335226,0.3735462760910846,0.6167506252767571,0.3734730930825634,0.6197863454802087,0.13910912504722356,0.6278052658859306,0.5357992881860832,0.027246148299442868
edge_BrBt_kS1,False,-60.0,1.0,-0.0011523128110020925,5229.6786359462185,rowcol,0.3733959049003986,0.6228362863447433,0.020223360018764954,1.346100016011592,0.3735501282006862,0.6167504995767746,0.37347309311593135,0.6197863439792215,0.13910912593817573,0.6278052648573483,0.5357992883778434,0.027246148310453792
all_BrBt_kS1,False,-60.0,1.0,-0.0007737467164864063,5229.6786359462185,rowcol,0.3734668768495792,0.622834031418696,0.020223262322650155,1.3460995632833772,0.3734793183090829,0.6167528103752228,0.3734731031655985,0.6197863716037073,0.13910911734476497,0.6278052851365501,0.535799285405167,0.027246148139761887
edge_BrBt_cS2_kS1,False,-60.0,0.8117469557223963,-0.0011523128106971478,5229.6786359462185,rowcol,0.2988385436711936,0.6270516927227774,0.19030254328276186,1.0256874452731788,0.29935306369182185,0.6229769501319075,0.29909614319842676,0.6250079211341518,0.2084875166713752,0.628704261713483,0.4349334434934928,0.02211697807677718
all_BrBt_cS2_kS1,False,-60.0,0.9667127165325371,-0.0007737467165222722,5229.6786359462185,rowcol,0.35134797042405275,0.6205977953671155,0.03996093390275351,1.287289797434096,0.35144625580686506,0.6148760695269684,0.35139716027302265,0.617729907013119,0.13489951087978355,0.6249218330791476,0.5179639828755146,0.026339197892728344
edge_Br_only_kS1,False,-58.0,1.0,-0.03514050246454662,5229.6786359462185,rowcol,0.366850462634573,0.6228084657240536,0.02059123658488593,1.3502308808294752,0.379777715381902,0.616379650375963,0.3733757906563061,0.6195870591919412,0.13912016598098614,0.6276720746826314,0.5360071993035589,0.027245228224743852
edge_BrBt_kS1,False,-58.0,1.0,-0.036737154537421816,5229.6786359462185,rowcol,0.3665452273940108,0.6228075270690091,0.02062091043951629,1.3504568243941615,0.3800721950264894,0.616362487727267,0.37337599176665426,0.61957801209537,0.13912403600210768,0.6276666125203689,0.5360168833791543,0.02724520016559303
all_BrBt_kS1,False,-58.0,1.0,-0.01539582443575122,5229.6786359462185,rowcol,0.3706394443837483,0.6228201707905844,0.020316474071059524,1.347710950751964,0.37614842376170815,0.6165919387042157,0.37340654427204445,0.6196990208065383,0.13909651219163582,0.6277438797442331,0.5358891464054827,0.02724567386191747
edge_BrBt_cS2_kS1,False,-58.0,0.8118192952262806,-0.014846517436305853,5229.6786359462185,rowcol,0.29782150917900707,0.6270827158448031,0.1900318003542317,1.0273107536124257,0.30032945045051257,0.6227801919625982,0.29907922426276284,0.6249248923226067,0.20827078206765393,0.6286408719294728,0.4350590271524501,0.02211850149753071
all_BrBt_cS2_kS1,False,-58.0,0.9662915614399096,-0.03919009062681157,5229.6786359462185,rowcol,0.34421197417852883,0.6205780154434177,0.04008517603560295,1.2912815885065174,0.3577660093316413,0.6144239873165696,0.35106044036772344,0.6174939864099113,0.13481191329395498,0.6247479844001903,0.5179710605408132,0.026326746821063514
edge_Br_only_kS1,False,-56.0,1.0,-0.06212174961691587,5229.6786359462185,rowcol,0.36133460605136625,0.6223104393564542,0.021377846170706094,1.3599625334902987,0.38461556246685535,0.615942652655361,0.3731670396707791,0.6191195413630287,0.13914636546866327,0.6273611157637216,0.5365325258235251,0.027244439739515305
edge_BrBt_kS1,False,-56.0,1.0,-0.06512570301388515,5229.6786359462185,rowcol,0.36074775944712145,0.6222853804518664,0.021473899516559265,1.3607569424954564,0.3851664538823168,0.615903256628041,0.3731677558421086,0.6190873170281403,0.13915940232032098,0.6273416075019899,0.5365687536636458,0.02724440294149803
