angle_deg,lambda_a_raw,lambda_b_raw,lambda_a,lambda_b
0.01,1.1670002492467597,0.011088539566086242,1.0692969468928806,0.0034086249636765655
0.20993333333333336,1.151957397917814,0.029674872280549713,1.068847613472382,0.0018635811803328097
0.40986666666666677,1.1737336694925624,0.019216698646059925,1.0632675227501838,0.003018029414379094
0.6098000000000001,1.1459100456868858,-0.016366206810406275,1.0573267658865109,0.005715362091592597
0.8097333333333334,1.1325388671884142,0.06045223168088608,1.0580786952672603,0.008634335174947013
1.0096666666666667,1.1670723629061306,0.05173535344939133,1.0659600597571117,0.012141928141162132
1.2096000000000002,1.2181204232632732,0.07009772709448338,1.072758639623809,0.01676161481903906
1.4095333333333337,1.2238304285950499,0.12081994965443446,1.0701027204749751,0.02103553472068826
1.609466666666667,1.1719742680934002,0.09388502270804525,1.0592392898266003,0.022534684150437627
1.8094000000000001,1.1312740199435847,0.051972933477010645,1.0504797161165595,0.021187784926470374
2.0093333333333336,1.0532672120657764,0.10406723648952265,1.052488245360193,0.020453056265966406
2.209266666666667,1.1769574589001888,0.05618742268178125,1.0634776942124753,0.024375064600533826
2.4092000000000007,1.2927597060529312,0.04437117348931731,1.0738283514800155,0.033987308350155634
2.609133333333334,1.2685253520594533,0.09686635756013728,1.0759945130136024,0.047488618979547904
2.8090666666666677,1.2266411895671545,0.1409490846952732,1.0697259565127752,0.0636833343435519
3.009000000000001,1.2201087062365987,0.16693473213467314,1.0577047347912774,0.08381701093472434
3.2089333333333343,1.2007540020017704,0.2056026880294849,1.0389236779901463,0.10897172846318592
3.4088666666666674,1.142748407123531,0.263944795008745,1.0090224662317557,0.13604635328259873
3.6088000000000005,1.0955210723844453,0.307152234941353,0.9668745477454324,0.15750140393097947
3.8087333333333344,1.0238081691483316,0.3326977226124981,0.9184724605391461,0.16578535402547764
4.0086666666666675,0.9656455400421109,0.3503715493780339,0.8729421805901543,0.15806532006457863
4.2086000000000015,0.9442429422361609,0.3109044204508978,0.8356153042776373,0.13687701359567117
4.4085333333333345,0.9028940861795332,0.257283057781096,0.8062198771839555,0.10701265237225971
4.608466666666667,0.8497282179994985,0.20844962222183863,0.7831350640077205,0.07238312564192663
4.808400000000001,0.822936665984122,0.17983762651120902,0.7673392873809417,0.03527760047793132
5.008333333333334,0.8059561322218107,0.14024205573166895,0.7613940086763671,-0.0028242298120508876
5.208266666666668,0.8165144690976645,0.0910408426550071,0.7661128020093094,-0.04063988242215209
5.408200000000001,0.8158193540488852,0.03133938559204757,0.7801499944778933,-0.07685080758493586
5.608133333333335,0.826459609157296,-0.013888143235066715,0.8027370645332325,-0.10954722707976647
5.808066666666668,0.8397857799477386,-0.031304217383766986,0.8349248803708688,-0.1357125945606351
6.008000000000001,0.8815220018786782,-0.05449521341535594,0.8768763877680579,-0.1518818004472231
6.207933333333335,0.9267515736974548,-0.07788103513661604,0.9246327035975176,-0.1558434225296114
6.407866666666668,0.9668288113585306,-0.07941454656350899,0.970928039903966,-0.14770679153027294
6.607800000000002,0.9944899337825082,-0.07672234342506687,1.0094892549507435,-0.12938320877855852
6.807733333333334,1.012306874135428,-0.06229532636660574,1.0379671514304105,-0.10367988222459432
7.007666666666668,1.023998410509859,-0.04795999069783424,1.0568489385601558,-0.07445966561522305
7.207599999999999,1.0334713585890667,-0.02966743673957503,1.0669383136129942,-0.04702373502659411
7.407533333333334,1.0459953621887355,-0.018931179787120857,1.069039275326964,-0.0265613550006059
7.607466666666668,1.0546890893076897,-0.006826532983781539,1.065498683143122,-0.014884413883417854
7.807400000000001,1.0450799635420271,-0.007228353934538686,1.0603975720644976,-0.008971242996744214
8.007333333333333,1.0407782843435032,-0.008163874661011617,1.0573885743839653,-0.003972524934112183
8.207266666666667,1.042551614083894,-0.010342940541121226,1.057780850156746,0.0017857755808337865
8.407200000000001,1.0449276448353482,-0.01145501167595382,1.0610256126068465,0.005396978464862683
8.607133333333334,1.0451009778956253,-0.0071312174827468785,1.0661841821097076,0.003543172102649358
8.807066666666667,1.0449593957006493,0.0017148609254619986,1.0719392011297413,-0.002469391348733318
9.007000000000001,1.0446037254747305,0.009820782102750038,1.0758141145339324,-0.006976293451365698
9.206933333333332,1.0403180587541687,0.00936123783717639,1.0753460225085858,-0.005573540919858961
9.406866666666668,1.0351228233039786,-0.0027090161708836465,1.0710406158544927,0.0003419182830473653
