fit_kind,apply_s1_correction,theta_offset_deg,structure2_scale,structure1_scale,structure1_condition,solver_scaling,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,Br_rms,Bt_rms
edge_BrBt_cS2_kS1,False,-80.0,0.8050231063931093,0.10416951685243947,361161127.2823778,rowcol,0.3077398570672752,0.6291901114903281,0.18611486172139477,1.0655182176113174,0.2893044243858634,0.6162168200553015,0.2986562213418355,0.6227063014980482,0.20510878228191343,0.6268979297644752,0.4368459323555606,0.022156403997637183
all_BrBt_cS2_kS1,False,-80.0,0.9356289364017634,0.3156784119992514,361161127.2823778,rowcol,0.38887241268518236,0.6237979383667969,0.03965573713801003,1.4013808533342658,0.2989232880620984,0.5977774603611336,0.3467865654748152,0.6108641829042508,0.1331857404281979,0.619919753545675,0.5180994624143487,0.026176835667317468
edge_Br_only_kS1,False,-78.0,1.0,-0.1919579574166975,361161127.2823778,rowcol,0.33892474809744977,0.6221710909120683,0.0278684690348959,1.24979333579668,0.40125654270243716,0.6269414904879211,0.37142821981870844,0.6245722255530461,0.13950436552665918,0.6311112579991102,0.5265538419018448,0.026932513617910138
edge_BrBt_kS1,False,-78.0,1.0,-0.18154936555301404,361161127.2823778,rowcol,0.3407431465891281,0.6222067136721493,0.027133040685217533,1.2544984356692632,0.3997274730673628,0.6263743969694917,0.3714342488827906,0.6243039756544593,0.13938126767222123,0.6309130799128779,0.5270519647320718,0.026949158080885847
all_BrBt_kS1,False,-78.0,1.0,-0.07428188279290307,361161127.2823778,rowcol,0.3599156273227265,0.6225743255589852,0.02136277048065752,1.306537394837114,0.3840670967391969,0.6206289216250985,0.37219805185382543,0.6215977435940049,0.13879042085417942,0.6289968449615727,0.5322069410266526,0.02712311810149195
edge_BrBt_cS2_kS1,False,-78.0,0.8068290215550744,0.11029897530720059,361161127.2823778,rowcol,0.3083838018019943,0.6281257588685166,0.18432204140041464,1.078773293615746,0.28826719790404287,0.6155187654555501,0.2984860701384681,0.6218241360479495,0.20367155846283314,0.6261868499689103,0.43767040205135743,0.02217000587769287
all_BrBt_cS2_kS1,False,-78.0,0.9379573086712438,0.318047489255568,361161127.2823778,rowcol,0.39053507524865144,0.6208440404803959,0.03994462507281398,1.4328864174073788,0.29222301618250995,0.5961486567472601,0.3448566498341865,0.6085627111070083,0.13257638420727239,0.618174199893432,0.5181478137530149,0.026106702890750268
edge_Br_only_kS1,False,-76.0,1.0,-0.07172369998941269,361161127.2823778,rowcol,0.3605377694831112,0.623074995928947,0.021044092062508377,1.3088391065058542,0.3853440367122072,0.6204150127227979,0.37315812412394483,0.6217400810409881,0.13909915415172983,0.6291700429938308,0.5326735319475865,0.027158201898146047
edge_BrBt_kS1,False,-76.0,1.0,-0.061751877581115375,361161127.2823778,rowcol,0.36233727202933563,0.6230408388921364,0.020781833850060084,1.3137916944493089,0.3836673166609708,0.6199036124235973,0.37316421682895456,0.6214667209362613,0.13906731780706064,0.628974155318326,0.5331068358643395,0.027170299012799617
all_BrBt_kS1,False,-76.0,1.0,-0.03423067255588536,361161127.2823778,rowcol,0.36733475699651297,0.6229465936774353,0.020300250337334087,1.3278469922285698,0.37905135655360306,0.6184970410365042,0.37324424640658904,0.6207151892631394,0.13903512249244482,0.6284438217960525,0.5343048485353616,0.027203904191532877
edge_BrBt_cS2_kS1,False,-76.0,0.8089356307832714,0.10116522931221297,361161127.2823778,rowcol,0.3074583982595791,0.6271675436958745,0.18388402160749026,1.0777985934530339,0.28928834670418074,0.6166366266054757,0.2985035740733278,0.6218992526428989,0.2033327635040669,0.6262491619630716,0.4378764776326327,0.022168597889065205
all_BrBt_cS2_kS1,False,-76.0,0.9430247768601795,0.29057994018980443,361161127.2823778,rowcol,0.38815089973755773,0.6188692323164969,0.04044314027712206,1.4308865788742628,0.2938001870418711,0.5984327815202487,0.34418194793133605,0.6086880250717286,0.13246808317003778,0.6182642508825339,0.518156972724931,0.026073027836347233
edge_Br_only_kS1,False,-74.0,1.0,-0.008048322707369786,361161127.2823778,rowcol,0.3721420993293158,0.622878472614948,0.020176298270612566,1.342235053753381,0.3747886461338502,0.6171089712272291,0.3734688943355383,0.6199866690843127,0.1391016873834958,0.6279436818688541,0.5354884814800104,0.02723926761538218
edge_BrBt_kS1,False,-74.0,1.0,0.0002807137607583256,361161127.2823778,rowcol,0.3736632960135684,0.6228277120093596,0.02022545487293932,1.3462351015956122,0.3732839431821723,0.6167452814928209,0.37347349901208005,0.6197794476228617,0.13910953744176613,0.6278005338095386,0.5358101289640989,0.027246388503254792
all_BrBt_kS1,False,-74.0,1.0,-0.009957622296860574,361161127.2823778,rowcol,0.3717939390846316,0.6228901087779329,0.02016964498905617,1.3413273382243276,0.3751338946486616,0.6171923877621089,0.37346913630485384,0.6200342002205087,0.13910094240791301,0.6279766929125782,0.5354147965592192,0.027237639662791423
edge_BrBt_cS2_kS1,False,-74.0,0.810516301669308,0.08142471763758496,361161127.2823778,rowcol,0.3055953560417935,0.6267591625088722,0.18484128371464434,1.0647983045714093,0.2916019901527538,0.6187923904431905,0.2986744108684915,0.6227695097808732,0.20411516220707893,0.6269517059236537,0.4374397995179543,0.02215503671877582
all_BrBt_cS2_kS1,False,-74.0,0.9489007953715188,0.24736990352847738,361161127.2823778,rowcol,0.3837167911502389,0.6184482421937724,0.04084960444633343,1.4025062932785461,0.3009683617047812,0.6029827524499771,0.34479713186587624,0.6107275571873685,0.13279331739637257,0.6198039039767703,0.518132008350185,0.02608019085082194
edge_Br_only_kS1,False,-72.0,1.0,0.01578972571506616,361161127.2823778,rowcol,0.3765038363912416,0.6227517914712122,0.020409500849099125,1.3522847096349908,0.3703879200951629,0.6162477732365136,0.3734556775410429,0.6194928016017845,0.1391262391114981,0.6276106667303728,0.5363259785034896,0.027254659105820315
edge_BrBt_kS1,False,-72.0,1.0,0.021664704460395486,361161127.2823778,rowcol,0.3775833249060585,0.6227229072108545,0.02050661666337973,1.3546578329254262,0.3692942585860168,0.6160582346130473,0.3734581025596543,0.6193836353545464,0.13913946059177743,0.6275395307777227,0.5365223038728217,0.027257855528478057
all_BrBt_kS1,False,-72.0,1.0,-0.0002168912548581028,361161127.2823778,rowcol,0.373572336674461,0.622830489158866,0.02022147715641559,1.3460162263288282,0.37337516946045657,0.6167645393211972,0.3734736783708306,0.6197904639173837,0.13910910351862166,0.627808044943662,0.5357920578395283,0.027246031898044733
edge_BrBt_cS2_kS1,False,-72.0,0.8113769937249586,0.05540486797329321,361161127.2823778,rowcol,0.30333852661308247,0.6268161642366981,0.18668593077195014,1.0472491204177201,0.2943820491824098,0.6209690683507264,0.29888985406985563,0.6238855170002758,0.20560283395530563,0.6278457396884044,0.4365914223803843,0.022137439201036387
all_BrBt_cS2_kS1,False,-72.0,0.9544549647439041,0.197500663426454,361161127.2823778,rowcol,0.3783186830927662,0.6191139646596768,0.04096463131578479,1.3628117922085954,0.31104704368563446,0.6078841851527541,0.34629036274212266,0.6134979790412176,0.13335198031844867,0.6218968079962205,0.5180882400206748,0.026120438044723873
edge_Br_only_kS1,False,-70.0,1.0,0.015492404622228966,361161127.2823778,rowcol,0.37646512300578555,0.6228082016439908,0.02040059717289791,1.3503650760961223,0.37042736356890243,0.6164600326301105,0.37345575939916065,0.619627102265264,0.13912514103579815,0.6277133476620479,0.5362313964657502,0.027250664622350585
edge_BrBt_kS1,False,-70.0,1.0,0.0186372913604128,361161127.2823778,rowcol,0.3770459046274751,0.6228038946020314,0.02044904494928913,1.351268037605401,0.36983868996445546,0.6163996647868745,0.37345647783936187,0.6195947757335581,0.1391315473677446,0.6276952764699396,0.5363192951252211,0.02725159535060973
all_BrBt_kS1,False,-70.0,1.0,-0.0008826509761035449,361161127.2823778,rowcol,0.3734498095881216,0.6228306320045224,0.02021626798903551,1.3458653495342487,0.3735006174636575,0.616774488917883,0.3734752369912615,0.6197955094985134,0.13910901946385584,0.6278107248510543,0.5357747089299172,0.02724589409555346
edge_BrBt_cS2_kS1,False,-70.0,0.8116939088382067,0.027913038166469353,361161127.2823778,rowcol,0.301108836752093,0.6269949583065827,0.18865621743627278,1.033156667944305,0.29696647731725356,0.6224128219096215,0.2990429869505298,0.6246971599057378,0.2071805996333834,0.6284832191407229,0.4356851966040732,0.022123794915154937
all_BrBt_cS2_kS1,False,-70.0,0.9590552422201614,0.14765589670184542,361161127.2823778,rowcol,0.3725579289230059,0.6200391715514908,0.04079655187834168,1.3268346541447535,0.32172504949204134,0.6117319721580083,0.34804814244811005,0.6158797599631087,0.13392952106217157,0.6236868088810238,0.5180424272341858,0.02617844077272992
edge_Br_only_kS1,False,-68.0,1.0,0.004294801920572084,361161127.2823778,rowcol,0.3744078377411171,0.6228400635295733,0.020258585340191256,1.3467810202853345,0.3725351515098677,0.6167268450051145,0.3734718353483108,0.6197764074545181,0.1391130932775487,0.627805757410296,0.5358951075671426,0.027246653155869424
edge_BrBt_kS1,False,-68.0,1.0,0.004998933612012395,361161127.2823778,rowcol,0.37453841761387663,0.6228418081191659,0.020265125256574132,1.3468951551313049,0.37240417582027296,0.6167218141339681,0.3734718718645486,0.6197747648865848,0.1391139294279435,0.6278058628061011,0.5359108298209035,0.027246736814070145
all_BrBt_kS1,False,-68.0,1.0,-0.0063510216389251984,361161127.2823778,rowcol,0.372436914762346,0.6228136883833814,0.020185493112160505,1.345136294617304,0.3745186969008822,0.6168029246948177,0.3734801823776365,0.619801253331804,0.13910696756194288,0.6278054079679293,0.5356578079001927,0.027245417086652297
edge_BrBt_cS2_kS1,False,-68.0,0.811747797962207,0.003980533246958442,361161127.2823778,rowcol,0.2992318927143316,0.6270478162664208,0.19010561091916636,1.0262733303731668,0.2989590683030069,0.62296034768652,0.29909539025302967,0.6249976721521961,0.20833212014832667,0.6287008434635807,0.435022708958989,0.022117469410454955
all_BrBt_cS2_kS1,False,-68.0,0.9624480214539357,0.10271728829214839,361161127.2823778,rowcol,0.36690164301741957,0.6206417093782484,0.04049851617817634,1.3029695823121334,0.331327834591186,0.6140002515928963,0.3495517494887801,0.6173140678144492,0.13438398247107322,0.6247414554736442,0.5180059871270402,0.026237586406918208
edge_Br_only_kS1,False,-66.0,1.0,-0.007424197808599801,361161127.2823778,rowcol,0.37223102748963516,0.6227943931334581,0.020190676885682535,1.3456039120012462,0.3747009556766244,0.6167455365840742,0.3734691321607134,0.6197629138786211,0.1391035764949602,0.6277748441709975,0.5356753476331686,0.02724604022492235
edge_BrBt_kS1,False,-66.0,1.0,-0.008379652690355089,361161127.2823778,rowcol,0.37205352827427685,0.6227898850267904,0.020188202633850842,1.345545627162106,0.3748770220399047,0.6167439929703911,0.3734691994322754,0.6197598878951927,0.13910329089551152,0.6277710024163206,0.535659426383123,0.027246028262992206
all_BrBt_kS1,False,-66.0,1.0,-0.011280523903164898,361161127.2823778,rowcol,0.37151492926219576,0.6227761979279863,0.020183097630783648,1.3453762994944418,0.3754118939883211,0.6167393068487999,0.3734702280282169,0.6197507009320506,0.13910302713843412,0.6277594534489594,0.5356111275641594,0.027245994611250775
edge_BrBt_cS2_kS1,False,-66.0,0.8117380897661063,-0.011949253543090115,361161127.2823778,rowcol,0.2979849886464162,0.626989000621151,0.1907568848318492,1.025029654281312,0.3001796429177426,0.6229620552879789,0.2990853050731705,0.6249691644444348,0.20884374900274014,0.6286584857334492,0.4347295235909357,0.022116583445740766
all_BrBt_cS2_kS1,False,-66.0,0.9646692996130946,0.06564854238506888,361161127.2823778,rowcol,0.36179735937463675,0.6208043682592983,0.040228991121993615,1.2914161175730143,0.33897475370485713,0.614923178376111,0.35056168062724197,0.6178567404227098,0.1346720672155207,0.6251059646331125,0.5179826572566618,0.026285656310908602
edge_Br_only_kS1,False,-64.0,1.0,-0.012879607423177869,361161127.2823778,rowcol,0.37121818101054194,0.6227741499106362,0.02020419674607807,1.345938279330806,0.37568656186619775,0.6166818769796905,0.3734610421094871,0.6197209657101391,0.13910231377956392,0.6277387441117033,0.5356564309985508,0.027246506838196172
edge_BrBt_kS1,False,-64.0,1.0,-0.014421975244826857,361161127.2823778,rowcol,0.37093212973960227,0.6227675308928065,0.02020672568643509,1.3459342141861421,0.3759688397907937,0.6166728170297159,0.3734612163770312,0.6197131264979535,0.13910269481550022,0.6277309981810559,0.5356394067055325,0.027246555111052312
all_BrBt_kS1,False,-64.0,1.0,-0.012137636949226559,361161127.2823778,rowcol,0.3713558354663816,0.6227773340555427,0.02020334687573785,1.345941393820543,0.37555081687832437,0.6166862353634056,0.37346108243815934,0.6197247368446489,0.13910222190126495,0.6277424877828454,0.5356646269906551,0.02724648401999603
edge_BrBt_cS2_kS1,False,-64.0,0.8117369128474619,-0.01724108864313205,361161127.2823778,rowcol,0.297563650710177,0.6269649559951647,0.19074427793120172,1.0256343009202502,0.30057445356284596,0.6228816055640088,0.29907418023138554,0.6249168744812732,0.20883163234848698,0.6286137770970989,0.43473736468649504,0.022117218767199284
all_BrBt_cS2_kS1,False,-64.0,0.9659402009379768,0.03725872814396677,361161127.2823778,rowcol,0.35756138257306963,0.620717703225778,0.04005962772811186,1.2877004916085646,0.3445421299147421,0.6150756256226989,0.35110631520183655,0.6178896441878866,0.13482162538942705,0.6250845531640228,0.5179704280785952,0.026317568479176146
edge_Br_only_kS1,False,-62.0,1.0,-0.00989606825107889,361161127.2823778,rowcol,0.3717820202941963,0.6228158643796077,0.020221995566223963,1.3461522654500493,0.3751395765936516,0.6167004563033932,0.3734660651978148,0.619751114013132,0.13910638466815078,0.627771513605587,0.5357445725708235,0.027246403381161743
edge_BrBt_kS1,False,-62.0,1.0,-0.010985858593934519,361161127.2823778,rowcol,0.3715808287939278,0.6228143714309349,0.020224460588486915,1.3461662922448228,0.37533867821511563,0.6166941708384355,0.3734661516493573,0.619747225247551,0.1391067258340774,0.6277679121691172,0.5357385931613491,0.027246434357802822
all_BrBt_kS1,False,-62.0,1.0,-0.008054768614663683,361161127.2823778,rowcol,0.3721221002203261,0.6228183869199759,0.02021900457544608,1.3461322557965412,0.3748033259900674,0.6167110762058722,0.37346631199242913,0.6197576845104419,0.13910609936169752,0.6277776540822911,0.5357546958356756,0.027246352329468676
edge_BrBt_cS2_kS1,False,-62.0,0.8117435843809475,-0.012318731801150756,361161127.2823778,rowcol,0.29795233921456055,0.6270176137462936,0.19046096358755063,1.0258187493184903,0.30021146369537655,0.6229196440905819,0.2990850394335408,0.6249622114238407,0.20861026979917055,0.6286606402650843,0.43486377352964617,0.022117219238526154
all_BrBt_cS2_kS1,False,-62.0,0.9665450447849852,0.01618548646000014,361161127.2823778,rowcol,0.3542038878060839,0.6206084154817088,0.03998138119707761,1.2872016919473634,0.348456214204448,0.6149684711138966,0.35133924790586973,0.6177814244090639,0.13488419801894072,0.6249711293617068,0.5179652614904886,0.02633431441408865
edge_Br_only_kS1,False,-60.0,1.0,-0.0011040735066127675,361161127.2823778,rowcol,0.37340918086900127,0.6228323887669216,0.020223351828394475,1.3461004561670347,0.373536905297021,0.6167546000120424,0.3734731053600271,0.6197864448668042,0.1391091293870093,0.6278053703709296,0.5357992876297331,0.027246148290173144
edge_BrBt_kS1,False,-60.0,1.0,-0.0010994635994699504,361161127.2823778,rowcol,0.37341002742191287,0.6228323763827857,0.02022335036538776,1.3461004475587364,0.3735360605392123,0.6167546122606231,0.37347310536157,0.6197864447974044,0.13910912920385418,0.6278053701735735,0.5357992875908506,0.027246148287752018
all_BrBt_kS1,False,-60.0,1.0,-0.0007280996534294625,361161127.2823778,rowcol,0.37347822769859723,0.6228313787464069,0.020223262966215603,1.3460998495812972,0.37346801256551854,0.6167555989815271,0.3734731156228824,0.6197864392097903,0.13910912198089145,0.6278053557125352,0.5357992849930697,0.027246148125986906
edge_BrBt_cS2_kS1,False,-60.0,0.811746955709302,-0.0010995217498158058,361161127.2823778,rowcol,0.29883562606169917,0.6270428660538901,0.1903025422771332,1.0256880117762242,0.2993560015848652,0.6229859496843694,0.2990961584775175,0.6250080211119743,0.2084875188639988,0.6287043668826727,0.43493344251782384,0.02211697804847894
all_BrBt_cS2_kS1,False,-60.0,0.9667127165338579,-0.0007280954301619333,361161127.2823778,rowcol,0.3513577286976402,0.6205945410437171,0.03996093422991927,1.2872900968101326,0.35143654378841915,0.6148794585653715,0.3513971735128251,0.6177299748441738,0.13489951566092775,0.6249219039806655,0.5179639824499352,0.02633919787851229
edge_Br_only_kS1,False,-58.0,1.0,0.007686318442585259,361161127.2823778,rowcol,0.3750173526795,0.6227848537351418,0.020221091630617635,1.346125519636432,0.3719167571768205,0.6167469329324381,0.37346889337219047,0.6197588418320852,0.1391073053556727,0.6277786874095947,0.5357567246437347,0.027246342307457493
edge_BrBt_kS1,False,-58.0,1.0,0.008782398244388952,361161127.2823778,rowcol,0.3752180302736982,0.6227784981959514,0.020222876141088357,1.3461358512268384,0.3717148329259445,0.6167454213880668,0.37346898082381697,0.6197549080998149,0.13910756141476344,0.6277749863639073,0.5357506923450599,0.027246372310060288
all_BrBt_kS1,False,-58.0,1.0,0.0065932284423552865,361161127.2823778,rowcol,0.37481728867957237,0.6227911919555301,0.020219832589205088,1.3461168523575844,0.3721181966900676,0.6167484403838831,0.3734689803473802,0.6197627648672487,0.13910717907472248,0.6277824029769112,0.5357627495813408,0.027246312956958296
edge_BrBt_cS2_kS1,False,-58.0,0.8117441876803855,0.010115154876192455,361161127.2823778,rowcol,0.29969823400972645,0.6269836001943273,0.1904324679675,1.0257693971958939,0.29847978061353686,0.62296950113161,0.2990890857741685,0.6249701971340138,0.2085885875974154,0.6286679591504312,0.4348761307069227,0.02211716949308188
all_BrBt_cS2_kS1,False,-58.0,0.9665297897747038,-0.017658070906365852,361161127.2823778,rowcol,0.348358769883068,0.6206863273486459,0.039983137648257394,1.2872202050304011,0.35427099465549505,0.6149006753432094,0.35132994893230524,0.6177864716409263,0.1348813486946562,0.6249763507331022,0.5179654802411594,0.026333876535177575
edge_Br_only_kS1,False,-56.0,1.0,0.010667758836657125,361161127.2823778,rowcol,0.3755648520249804,0.6227666142560544,0.020205832282123557,1.3459539933811946,0.37135675277809266,0.6167119552330772,0.37346485747570407,0.6197322344524014,0.1391039141912914,0.6277500270474234,0.5356808757317215,0.027246439591508353
edge_BrBt_kS1,False,-56.0,1.0,0.012209398752939884,361161127.2823778,rowcol,0.3758476001123435,0.6227575376614456,0.02020738471394783,1.3459458742850978,0.3710714418540187,0.6167053685770658,0.37346503157701777,0.6197244027803326,0.13910417265136787,0.6277422276052581,0.5356638341374853,0.027246486216214085
